product_id,product_category_name
prod_02016,beleza_saude
prod_02017,brinquedos
prod_02018,brinquedos
prod_02019,automotivo
prod_02020,esporte_lazer
prod_02021,esporte_lazer
prod_02022,relogios_presentes
prod_02023,telefonia
prod_02024,bebes
prod_02025,eletronicos
prod_02026,brinquedos
prod_02027,moveis_decoracao
prod_02028,brinquedos
prod_02029,relogios_presentes
prod_02030,automotivo
prod_02031,utilidades_domesticas
prod_02032,esporte_lazer
prod_02033,telefonia
prod_02034,eletronicos
prod_02035,esporte_lazer
prod_02036,ferramentas_jardim
prod_02037,esporte_lazer
prod_02038,utilidades_domesticas
prod_02039,telefonia
prod_02040,esporte_lazer
prod_02041,utilidades_domesticas
prod_02042,relogios_presentes
prod_02043,relogios_presentes
prod_02044,automotivo
prod_02045,ferramentas_jardim
prod_02046,beleza_saude
prod_02047,moveis_escritorio
prod_02048,esporte_lazer
prod_02049,fashion_bolsas_e_acessorios
prod_02050,cama_mesa_banho
prod_02051,cama_mesa_banho
prod_02052,eletronicos
prod_02053,moveis_decoracao
prod_02054,moveis_decoracao
prod_02055,telefonia
prod_02056,moveis_decoracao
prod_02057,alimentos_bebidas
prod_02058,telefonia
prod_02059,esporte_lazer
prod_02060,papelaria
prod_02061,automotivo
prod_02062,moveis_decoracao
prod_02063,papelaria
prod_02064,esporte_lazer
prod_02065,esporte_lazer
prod_02066,beleza_saude
prod_02067,esporte_lazer
prod_02068,moveis_decoracao
prod_02069,utilidades_domesticas
prod_02070,esporte_lazer
prod_02071,bebes
prod_02072,perfumaria
prod_02073,cama_mesa_banho
prod_02074,papelaria
prod_02075,bebes
prod_02076,automotivo
prod_02077,moveis_decoracao
prod_02078,cama_mesa_banho
prod_02079,beleza_saude
prod_02080,utilidades_domesticas
prod_02081,beleza_saude
prod_02082,pet_shop
prod_02083,cama_mesa_banho
prod_02084,esporte_lazer
prod_02085,moveis_decoracao
prod_02086,beleza_saude
prod_02087,esporte_lazer
prod_02088,automotivo
prod_02089,relogios_presentes
prod_02090,beleza_saude
prod_02091,utilidades_domesticas
prod_02092,relogios_presentes
prod_02093,moveis_decoracao
prod_02094,ferramentas_jardim
prod_02095,telefonia
prod_02096,informatica_acessorios
prod_02097,eletronicos
prod_02098,cama_mesa_banho
prod_02099,brinquedos
prod_02100,relogios_presentes
prod_02101,utilidades_domesticas
prod_02102,informatica_acessorios
prod_02103,moveis_decoracao
prod_02104,beleza_saude
prod_02105,cama_mesa_banho
prod_02106,beleza_saude
prod_02107,esporte_lazer
prod_02108,papelaria
prod_02109,informatica_acessorios
prod_02110,bebes
prod_02111,esporte_lazer
prod_02112,esporte_lazer
prod_02113,moveis_decoracao
prod_02114,automotivo
prod_02115,utilidades_domesticas
prod_02116,beleza_saude
prod_02117,perfumaria
prod_02118,esporte_lazer
prod_02119,esporte_lazer
prod_02120,esporte_lazer
prod_02121,fashion_bolsas_e_acessorios
prod_02122,moveis_escritorio
prod_02123,cool_stuff
prod_02124,automotivo
prod_02125,automotivo
prod_02126,brinquedos
prod_02127,esporte_lazer
prod_02128,ferramentas_jardim
prod_02129,utilidades_domesticas
prod_02130,moveis_decoracao
prod_02131,moveis_decoracao
prod_02132,moveis_decoracao
prod_02133,informatica_acessorios
prod_02134,perfumaria
prod_02135,beleza_saude
prod_02136,brinquedos
prod_02137,cool_stuff
prod_02138,esporte_lazer
prod_02139,relogios_presentes
prod_02140,esporte_lazer
prod_02141,beleza_saude
prod_02142,relogios_presentes
prod_02143,perfumaria
prod_02144,ferramentas_jardim
prod_02145,telefonia
prod_02146,esporte_lazer
prod_02147,cama_mesa_banho
prod_02148,esporte_lazer
prod_02149,utilidades_domesticas
prod_02150,moveis_decoracao
prod_02151,telefonia
prod_02152,beleza_saude
prod_02153,cool_stuff
prod_02154,cama_mesa_banho
prod_02155,perfumaria
prod_02156,pet_shop
prod_02157,utilidades_domesticas
prod_02158,relogios_presentes
prod_02159,pet_shop
prod_02160,esporte_lazer
prod_02161,ferramentas_jardim
prod_02162,automotivo
prod_02163,esporte_lazer
prod_02164,informatica_acessorios
prod_02165,beleza_saude
prod_02166,cool_stuff
prod_02167,ferramentas_jardim
prod_02168,utilidades_domesticas
prod_02169,cama_mesa_banho
prod_02170,informatica_acessorios
prod_02171,utilidades_domesticas
prod_02172,informatica_acessorios
prod_02173,alimentos_bebidas
prod_02174,eletronicos
prod_02175,informatica_acessorios
prod_02176,relogios_presentes
prod_02177,informatica_acessorios
prod_02178,cama_mesa_banho
prod_02179,relogios_presentes
prod_02180,informatica_acessorios
prod_02181,beleza_saude
prod_02182,eletronicos
prod_02183,moveis_decoracao
prod_02184,moveis_escritorio
prod_02185,ferramentas_jardim
prod_02186,telefonia
prod_02187,beleza_saude
prod_02188,utilidades_domesticas
prod_02189,fashion_bolsas_e_acessorios
prod_02190,bebes
prod_02191,alimentos_bebidas
prod_02192,esporte_lazer
prod_02193,relogios_presentes
prod_02194,beleza_saude
prod_02195,informatica_acessorios
prod_02196,telefonia
prod_02197,informatica_acessorios
prod_02198,moveis_decoracao
prod_02199,beleza_saude
prod_02200,automotivo
prod_02201,cama_mesa_banho
prod_02202,automotivo
prod_02203,perfumaria
prod_02204,pet_shop
prod_02205,esporte_lazer
prod_02206,informatica_acessorios
prod_02207,esporte_lazer
prod_02208,beleza_saude
prod_02209,beleza_saude
prod_02210,moveis_decoracao
prod_02211,automotivo
prod_02212,beleza_saude
prod_02213,esporte_lazer
prod_02214,ferramentas_jardim
prod_02215,cool_stuff
prod_02216,esporte_lazer
prod_02217,cama_mesa_banho
prod_02218,eletronicos
prod_02219,papelaria
prod_02220,beleza_saude
prod_02221,cama_mesa_banho
prod_02222,ferramentas_jardim
prod_02223,utilidades_domesticas
prod_02224,informatica_acessorios
prod_02225,bebes
prod_02226,moveis_decoracao
prod_02227,esporte_lazer
prod_02228,bebes
prod_02229,beleza_saude
prod_02230,beleza_saude
prod_02231,brinquedos
prod_02232,moveis_decoracao
prod_02233,automotivo
prod_02234,beleza_saude
prod_02235,informatica_acessorios
prod_02236,moveis_decoracao
prod_02237,utilidades_domesticas
prod_02238,relogios_presentes
prod_02239,esporte_lazer
prod_02240,alimentos_bebidas
prod_02241,cool_stuff
prod_02242,cama_mesa_banho
prod_02243,cool_stuff
prod_02244,eletronicos
prod_02245,automotivo
prod_02246,cama_mesa_banho
prod_02247,automotivo
prod_02248,relogios_presentes
prod_02249,automotivo
prod_02250,cama_mesa_banho
prod_02251,esporte_lazer
prod_02252,brinquedos
prod_02253,eletronicos
prod_02254,esporte_lazer
prod_02255,informatica_acessorios
prod_02256,automotivo
prod_02257,moveis_decoracao
prod_02258,brinquedos
prod_02259,telefonia
prod_02260,perfumaria
prod_02261,esporte_lazer
prod_02262,utilidades_domesticas
prod_02263,moveis_decoracao
prod_02264,esporte_lazer
prod_02265,relogios_presentes
prod_02266,ferramentas_jardim
prod_02267,esporte_lazer
prod_02268,relogios_presentes
prod_02269,informatica_acessorios
prod_02270,automotivo
prod_02271,fashion_bolsas_e_acessorios
prod_02272,esporte_lazer
prod_02273,esporte_lazer
prod_02274,alimentos_bebidas
prod_02275,esporte_lazer
prod_02276,informatica_acessorios
prod_02277,utilidades_domesticas
prod_02278,cool_stuff
prod_02279,papelaria
prod_02280,fashion_bolsas_e_acessorios
prod_02281,telefonia
prod_02282,perfumaria
prod_02283,informatica_acessorios
prod_02284,relogios_presentes
prod_02285,esporte_lazer
prod_02286,beleza_saude
prod_02287,beleza_saude
prod_02288,brinquedos
prod_02289,utilidades_domesticas
prod_02290,beleza_saude
prod_02291,utilidades_domesticas
prod_02292,telefonia
prod_02293,relogios_presentes
prod_02294,automotivo
prod_02295,telefonia
prod_02296,relogios_presentes
prod_02297,perfumaria
prod_02298,ferramentas_jardim
prod_02299,esporte_lazer
prod_02300,telefonia
prod_02301,beleza_saude
prod_02302,beleza_saude
prod_02303,perfumaria
prod_02304,informatica_acessorios
prod_02305,telefonia
prod_02306,papelaria
prod_02307,cama_mesa_banho
prod_02308,moveis_decoracao
prod_02309,brinquedos
prod_02310,automotivo
prod_02311,esporte_lazer
prod_02312,cool_stuff
prod_02313,beleza_saude
prod_02314,papelaria
prod_02315,cama_mesa_banho
prod_02316,esporte_lazer
prod_02317,moveis_escritorio
prod_02318,cama_mesa_banho
prod_02319,utilidades_domesticas
prod_02320,beleza_saude
prod_02321,beleza_saude
prod_02322,cool_stuff
prod_02323,bebes
prod_02324,perfumaria
prod_02325,beleza_saude
prod_02326,informatica_acessorios
prod_02327,esporte_lazer
prod_02328,moveis_decoracao
prod_02329,cama_mesa_banho
prod_02330,relogios_presentes
prod_02331,utilidades_domesticas
prod_02332,cool_stuff
prod_02333,fashion_bolsas_e_acessorios
prod_02334,esporte_lazer
prod_02335,bebes
prod_02336,esporte_lazer
prod_02337,eletronicos
prod_02338,pet_shop
prod_02339,cool_stuff
prod_02340,alimentos_bebidas
prod_02341,esporte_lazer
prod_02342,telefonia
prod_02343,cama_mesa_banho
prod_02344,brinquedos
prod_02345,cool_stuff
prod_02346,moveis_decoracao
prod_02347,papelaria
prod_02348,pet_shop
prod_02349,utilidades_domesticas
prod_02350,ferramentas_jardim
prod_02351,beleza_saude
prod_02352,automotivo
prod_02353,beleza_saude
prod_02354,relogios_presentes
prod_02355,informatica_acessorios
prod_02356,informatica_acessorios
prod_02357,telefonia
prod_02358,automotivo
prod_02359,ferramentas_jardim
prod_02360,automotivo
prod_02361,cama_mesa_banho
prod_02362,cama_mesa_banho
prod_02363,cama_mesa_banho
prod_02364,moveis_decoracao
prod_02365,ferramentas_jardim
prod_02366,beleza_saude
prod_02367,cool_stuff
prod_02368,automotivo
prod_02369,perfumaria
prod_02370,telefonia
prod_02371,fashion_bolsas_e_acessorios
prod_02372,cool_stuff
prod_02373,beleza_saude
prod_02374,ferramentas_jardim
prod_02375,cama_mesa_banho
prod_02376,informatica_acessorios
prod_02377,cama_mesa_banho
prod_02378,informatica_acessorios
prod_02379,moveis_decoracao
prod_02380,automotivo
prod_02381,automotivo
prod_02382,beleza_saude
prod_02383,cama_mesa_banho
prod_02384,utilidades_domesticas
prod_02385,eletronicos
prod_02386,cama_mesa_banho
prod_02387,esporte_lazer
prod_02388,beleza_saude
prod_02389,cama_mesa_banho
prod_02390,esporte_lazer
prod_02391,cool_stuff
prod_02392,perfumaria
prod_02393,cama_mesa_banho
prod_02394,relogios_presentes
prod_02395,ferramentas_jardim
prod_02396,papelaria
prod_02397,utilidades_domesticas
prod_02398,informatica_acessorios
prod_02399,perfumaria
prod_02400,esporte_lazer
prod_02401,esporte_lazer
prod_02402,moveis_escritorio
prod_02403,beleza_saude
prod_02404,alimentos_bebidas
prod_02405,relogios_presentes
prod_02406,esporte_lazer
prod_02407,brinquedos
prod_02408,pet_shop
prod_02409,utilidades_domesticas
prod_02410,fashion_bolsas_e_acessorios
prod_02411,papelaria
prod_02412,utilidades_domesticas
prod_02413,cama_mesa_banho
prod_02414,beleza_saude
prod_02415,moveis_decoracao
prod_02416,moveis_escritorio
prod_02417,beleza_saude
prod_02418,brinquedos
prod_02419,bebes
prod_02420,beleza_saude
prod_02421,ferramentas_jardim
prod_02422,beleza_saude
prod_02423,fashion_bolsas_e_acessorios
prod_02424,moveis_decoracao
prod_02425,cama_mesa_banho
prod_02426,telefonia
prod_02427,automotivo
prod_02428,utilidades_domesticas
prod_02429,telefonia
prod_02430,bebes
prod_02431,fashion_bolsas_e_acessorios
prod_02432,relogios_presentes
prod_02433,ferramentas_jardim
prod_02434,beleza_saude
prod_02435,beleza_saude
prod_02436,moveis_decoracao
prod_02437,pet_shop
prod_02438,informatica_acessorios
prod_02439,informatica_acessorios
prod_02440,utilidades_domesticas
prod_02441,bebes
prod_02442,cama_mesa_banho
prod_02443,cool_stuff
prod_02444,perfumaria
prod_02445,cama_mesa_banho
prod_02446,moveis_decoracao
prod_02447,ferramentas_jardim
prod_02448,beleza_saude
prod_02449,beleza_saude
prod_02450,automotivo
prod_02451,brinquedos
prod_02452,beleza_saude
prod_02453,utilidades_domesticas
prod_02454,beleza_saude
prod_02455,cama_mesa_banho
prod_02456,relogios_presentes
prod_02457,brinquedos
prod_02458,cama_mesa_banho
prod_02459,utilidades_domesticas
prod_02460,esporte_lazer
prod_02461,moveis_decoracao
prod_02462,ferramentas_jardim
prod_02463,ferramentas_jardim
prod_02464,telefonia
prod_02465,alimentos_bebidas
prod_02466,ferramentas_jardim
prod_02467,informatica_acessorios
prod_02468,moveis_decoracao
prod_02469,beleza_saude
prod_02470,telefonia
prod_02471,informatica_acessorios
prod_02472,beleza_saude
prod_02473,fashion_bolsas_e_acessorios
prod_02474,utilidades_domesticas
prod_02475,moveis_decoracao
prod_02476,perfumaria
prod_02477,brinquedos
prod_02478,telefonia
prod_02479,automotivo
prod_02480,fashion_bolsas_e_acessorios
prod_02481,fashion_bolsas_e_acessorios
prod_02482,informatica_acessorios
prod_02483,informatica_acessorios
prod_02484,moveis_decoracao
prod_02485,esporte_lazer
prod_02486,ferramentas_jardim
prod_02487,cama_mesa_banho
prod_02488,moveis_decoracao
prod_02489,moveis_decoracao
prod_02490,informatica_acessorios
prod_02491,relogios_presentes
prod_02492,cama_mesa_banho
prod_02493,relogios_presentes
prod_02494,automotivo
prod_02495,esporte_lazer
prod_02496,cool_stuff
prod_02497,beleza_saude
prod_02498,cool_stuff
prod_02499,automotivo
prod_02500,telefonia
prod_02501,beleza_saude
prod_02502,esporte_lazer
prod_02503,relogios_presentes
prod_02504,cama_mesa_banho
prod_02505,beleza_saude
prod_02506,papelaria
prod_02507,eletronicos
prod_02508,beleza_saude
prod_02509,moveis_escritorio
prod_02510,brinquedos
prod_02511,bebes
prod_02512,cama_mesa_banho
prod_02513,informatica_acessorios
prod_02514,cama_mesa_banho
prod_02515,ferramentas_jardim
prod_02516,cama_mesa_banho
prod_02517,bebes
prod_02518,papelaria
prod_02519,beleza_saude
prod_02520,telefonia
prod_02521,relogios_presentes
prod_02522,ferramentas_jardim
prod_02523,perfumaria
prod_02524,informatica_acessorios
prod_02525,cool_stuff
prod_02526,moveis_decoracao
prod_02527,informatica_acessorios
prod_02528,telefonia
prod_02529,relogios_presentes
prod_02530,esporte_lazer
prod_02531,utilidades_domesticas
prod_02532,utilidades_domesticas
prod_02533,beleza_saude
prod_02534,relogios_presentes
prod_02535,cama_mesa_banho
prod_02536,moveis_decoracao
prod_02537,informatica_acessorios
prod_02538,beleza_saude
prod_02539,informatica_acessorios
prod_02540,esporte_lazer
prod_02541,moveis_escritorio
prod_02542,informatica_acessorios
prod_02543,bebes
prod_02544,automotivo
prod_02545,moveis_decoracao
prod_02546,beleza_saude
prod_02547,perfumaria
prod_02548,alimentos_bebidas
prod_02549,cool_stuff
prod_02550,fashion_bolsas_e_acessorios
prod_02551,ferramentas_jardim
prod_02552,beleza_saude
prod_02553,brinquedos
prod_02554,cama_mesa_banho
prod_02555,moveis_decoracao
prod_02556,moveis_decoracao
prod_02557,automotivo
prod_02558,bebes
prod_02559,utilidades_domesticas
prod_02560,utilidades_domesticas
prod_02561,fashion_bolsas_e_acessorios
prod_02562,informatica_acessorios
prod_02563,bebes
prod_02564,cama_mesa_banho
prod_02565,utilidades_domesticas
prod_02566,informatica_acessorios
prod_02567,ferramentas_jardim
prod_02568,relogios_presentes
prod_02569,beleza_saude
prod_02570,utilidades_domesticas
prod_02571,papelaria
prod_02572,telefonia
prod_02573,informatica_acessorios
prod_02574,brinquedos
prod_02575,eletronicos
prod_02576,utilidades_domesticas
prod_02577,brinquedos
prod_02578,ferramentas_jardim
prod_02579,esporte_lazer
prod_02580,informatica_acessorios
prod_02581,beleza_saude
prod_02582,informatica_acessorios
prod_02583,moveis_decoracao
prod_02584,beleza_saude
prod_02585,perfumaria
prod_02586,alimentos_bebidas
prod_02587,informatica_acessorios
prod_02588,telefonia
prod_02589,utilidades_domesticas
prod_02590,eletronicos
prod_02591,beleza_saude
prod_02592,cama_mesa_banho
prod_02593,ferramentas_jardim
prod_02594,relogios_presentes
prod_02595,beleza_saude
prod_02596,esporte_lazer
prod_02597,esporte_lazer
prod_02598,moveis_decoracao
prod_02599,moveis_escritorio
prod_02600,eletronicos
prod_02601,relogios_presentes
prod_02602,brinquedos
prod_02603,esporte_lazer
prod_02604,beleza_saude
prod_02605,moveis_decoracao
prod_02606,cool_stuff
prod_02607,automotivo
prod_02608,informatica_acessorios
prod_02609,moveis_escritorio
prod_02610,beleza_saude
prod_02611,bebes
prod_02612,alimentos_bebidas
prod_02613,ferramentas_jardim
prod_02614,cama_mesa_banho
prod_02615,moveis_decoracao
prod_02616,perfumaria
prod_02617,beleza_saude
prod_02618,cama_mesa_banho
prod_02619,esporte_lazer
prod_02620,utilidades_domesticas
prod_02621,informatica_acessorios
prod_02622,telefonia
prod_02623,relogios_presentes
prod_02624,telefonia
prod_02625,relogios_presentes
prod_02626,telefonia
prod_02627,cama_mesa_banho
prod_02628,telefonia
prod_02629,moveis_decoracao
prod_02630,utilidades_domesticas
prod_02631,ferramentas_jardim
prod_02632,telefonia
prod_02633,pet_shop
prod_02634,utilidades_domesticas
prod_02635,perfumaria
prod_02636,pet_shop
prod_02637,pet_shop
prod_02638,cool_stuff
prod_02639,beleza_saude
prod_02640,automotivo
prod_02641,utilidades_domesticas
prod_02642,cama_mesa_banho
prod_02643,informatica_acessorios
prod_02644,esporte_lazer
prod_02645,perfumaria
prod_02646,moveis_escritorio
prod_02647,beleza_saude
prod_02648,telefonia
prod_02649,cama_mesa_banho
prod_02650,ferramentas_jardim
prod_02651,beleza_saude
prod_02652,cama_mesa_banho
prod_02653,beleza_saude
prod_02654,relogios_presentes
prod_02655,beleza_saude
prod_02656,papelaria
prod_02657,moveis_decoracao
prod_02658,informatica_acessorios
prod_02659,brinquedos
prod_02660,esporte_lazer
prod_02661,pet_shop
prod_02662,esporte_lazer
prod_02663,informatica_acessorios
prod_02664,relogios_presentes
prod_02665,pet_shop
prod_02666,brinquedos
prod_02667,eletronicos
prod_02668,telefonia
prod_02669,ferramentas_jardim
prod_02670,esporte_lazer
prod_02671,beleza_saude
prod_02672,telefonia
prod_02673,cama_mesa_banho
prod_02674,fashion_bolsas_e_acessorios
prod_02675,eletronicos
prod_02676,cama_mesa_banho
prod_02677,moveis_escritorio
prod_02678,perfumaria
prod_02679,esporte_lazer
prod_02680,papelaria
prod_02681,brinquedos
prod_02682,eletronicos
prod_02683,cama_mesa_banho
prod_02684,pet_shop
prod_02685,brinquedos
prod_02686,beleza_saude
prod_02687,beleza_saude
prod_02688,relogios_presentes
prod_02689,moveis_escritorio
prod_02690,esporte_lazer
prod_02691,automotivo
prod_02692,telefonia
prod_02693,esporte_lazer
prod_02694,bebes
prod_02695,telefonia
prod_02696,perfumaria
prod_02697,beleza_saude
prod_02698,beleza_saude
prod_02699,perfumaria
prod_02700,telefonia
prod_02701,automotivo
prod_02702,bebes
prod_02703,bebes
prod_02704,cool_stuff
prod_02705,moveis_decoracao
prod_02706,utilidades_domesticas
prod_02707,bebes
prod_02708,moveis_decoracao
prod_02709,moveis_decoracao
prod_02710,automotivo
prod_02711,utilidades_domesticas
prod_02712,esporte_lazer
prod_02713,perfumaria
prod_02714,perfumaria
prod_02715,telefonia
prod_02716,automotivo
prod_02717,moveis_escritorio
prod_02718,ferramentas_jardim
prod_02719,relogios_presentes
prod_02720,moveis_decoracao
prod_02721,moveis_decoracao
prod_02722,beleza_saude
prod_02723,brinquedos
prod_02724,utilidades_domesticas
prod_02725,bebes
prod_02726,telefonia
prod_02727,moveis_decoracao
prod_02728,moveis_decoracao
prod_02729,telefonia
prod_02730,esporte_lazer
prod_02731,telefonia
prod_02732,brinquedos
prod_02733,informatica_acessorios
prod_02734,beleza_saude
prod_02735,cool_stuff
prod_02736,moveis_decoracao
prod_02737,esporte_lazer
prod_02738,automotivo
prod_02739,beleza_saude
prod_02740,esporte_lazer
prod_02741,esporte_lazer
prod_02742,informatica_acessorios
prod_02743,fashion_bolsas_e_acessorios
prod_02744,beleza_saude
prod_02745,relogios_presentes
prod_02746,relogios_presentes
prod_02747,bebes
prod_02748,utilidades_domesticas
prod_02749,cama_mesa_banho
prod_02750,cama_mesa_banho
prod_02751,brinquedos
prod_02752,cool_stuff
prod_02753,papelaria
prod_02754,esporte_lazer
prod_02755,cool_stuff
prod_02756,moveis_decoracao
prod_02757,ferramentas_jardim
prod_02758,automotivo
prod_02759,esporte_lazer
prod_02760,perfumaria
prod_02761,papelaria
prod_02762,beleza_saude
prod_02763,papelaria
prod_02764,papelaria
prod_02765,brinquedos
prod_02766,moveis_decoracao
prod_02767,alimentos_bebidas
prod_02768,informatica_acessorios
prod_02769,brinquedos
prod_02770,beleza_saude
prod_02771,telefonia
prod_02772,automotivo
prod_02773,esporte_lazer
prod_02774,eletronicos
prod_02775,beleza_saude
prod_02776,pet_shop
prod_02777,pet_shop
prod_02778,informatica_acessorios
prod_02779,beleza_saude
prod_02780,utilidades_domesticas
prod_02781,brinquedos
prod_02782,moveis_decoracao
prod_02783,esporte_lazer
prod_02784,bebes
prod_02785,telefonia
prod_02786,moveis_decoracao
prod_02787,cool_stuff
prod_02788,brinquedos
prod_02789,telefonia
prod_02790,automotivo
prod_02791,esporte_lazer
prod_02792,beleza_saude
prod_02793,eletronicos
prod_02794,pet_shop
prod_02795,perfumaria
prod_02796,cama_mesa_banho
prod_02797,utilidades_domesticas
prod_02798,brinquedos
prod_02799,cama_mesa_banho
prod_02800,esporte_lazer
prod_02801,cama_mesa_banho
prod_02802,utilidades_domesticas
prod_02803,beleza_saude
prod_02804,telefonia
prod_02805,relogios_presentes
prod_02806,telefonia
prod_02807,alimentos_bebidas
prod_02808,telefonia
prod_02809,telefonia
prod_02810,esporte_lazer
prod_02811,automotivo
prod_02812,utilidades_domesticas
prod_02813,perfumaria
prod_02814,esporte_lazer
prod_02815,informatica_acessorios
prod_02816,informatica_acessorios
prod_02817,cool_stuff
prod_02818,moveis_decoracao
prod_02819,beleza_saude
prod_02820,moveis_decoracao
prod_02821,relogios_presentes
prod_02822,telefonia
prod_02823,automotivo
prod_02824,telefonia
prod_02825,automotivo
prod_02826,beleza_saude
prod_02827,cool_stuff
prod_02828,moveis_decoracao
prod_02829,moveis_decoracao
prod_02830,cama_mesa_banho
prod_02831,perfumaria
prod_02832,beleza_saude
prod_02833,beleza_saude
prod_02834,esporte_lazer
prod_02835,beleza_saude
prod_02836,ferramentas_jardim
prod_02837,perfumaria
prod_02838,alimentos_bebidas
prod_02839,bebes
prod_02840,esporte_lazer
prod_02841,fashion_bolsas_e_acessorios
prod_02842,automotivo
prod_02843,informatica_acessorios
prod_02844,perfumaria
prod_02845,telefonia
prod_02846,moveis_decoracao
prod_02847,moveis_escritorio
prod_02848,fashion_bolsas_e_acessorios
prod_02849,moveis_decoracao
prod_02850,alimentos_bebidas
prod_02851,eletronicos
prod_02852,ferramentas_jardim
prod_02853,relogios_presentes
prod_02854,perfumaria
prod_02855,informatica_acessorios
prod_02856,cama_mesa_banho
prod_02857,perfumaria
prod_02858,telefonia
prod_02859,esporte_lazer
prod_02860,relogios_presentes
prod_02861,papelaria
prod_02862,bebes
prod_02863,automotivo
prod_02864,cama_mesa_banho
prod_02865,brinquedos
prod_02866,papelaria
prod_02867,perfumaria
prod_02868,papelaria
prod_02869,utilidades_domesticas
prod_02870,beleza_saude
prod_02871,relogios_presentes
prod_02872,telefonia
prod_02873,papelaria
prod_02874,telefonia
prod_02875,beleza_saude
prod_02876,automotivo
prod_02877,esporte_lazer
prod_02878,cama_mesa_banho
prod_02879,beleza_saude
prod_02880,utilidades_domesticas
prod_02881,beleza_saude
prod_02882,relogios_presentes
prod_02883,ferramentas_jardim
prod_02884,beleza_saude
prod_02885,automotivo
prod_02886,relogios_presentes
prod_02887,moveis_decoracao
prod_02888,relogios_presentes
prod_02889,fashion_bolsas_e_acessorios
prod_02890,telefonia
prod_02891,informatica_acessorios
prod_02892,cama_mesa_banho
prod_02893,informatica_acessorios
prod_02894,eletronicos
prod_02895,automotivo
prod_02896,moveis_decoracao
prod_02897,brinquedos
prod_02898,moveis_decoracao
prod_02899,beleza_saude
prod_02900,eletronicos
prod_02901,esporte_lazer
prod_02902,telefonia
prod_02903,esporte_lazer
prod_02904,utilidades_domesticas
prod_02905,perfumaria
prod_02906,beleza_saude
prod_02907,alimentos_bebidas
prod_02908,esporte_lazer
prod_02909,fashion_bolsas_e_acessorios
prod_02910,ferramentas_jardim
prod_02911,informatica_acessorios
prod_02912,esporte_lazer
prod_02913,cama_mesa_banho
prod_02914,informatica_acessorios
prod_02915,utilidades_domesticas
prod_02916,ferramentas_jardim
prod_02917,esporte_lazer
prod_02918,automotivo
prod_02919,esporte_lazer
prod_02920,cama_mesa_banho
prod_02921,brinquedos
prod_02922,telefonia
prod_02923,beleza_saude
prod_02924,brinquedos
prod_02925,alimentos_bebidas
prod_02926,cama_mesa_banho
prod_02927,perfumaria
prod_02928,informatica_acessorios
prod_02929,informatica_acessorios
prod_02930,esporte_lazer
prod_02931,cama_mesa_banho
prod_02932,informatica_acessorios
prod_02933,pet_shop
prod_02934,moveis_decoracao
prod_02935,relogios_presentes
prod_02936,brinquedos
prod_02937,telefonia
prod_02938,esporte_lazer
prod_02939,fashion_bolsas_e_acessorios
prod_02940,utilidades_domesticas
prod_02941,moveis_escritorio
prod_02942,moveis_escritorio
prod_02943,esporte_lazer
prod_02944,papelaria
prod_02945,moveis_decoracao
prod_02946,utilidades_domesticas
prod_02947,fashion_bolsas_e_acessorios
prod_02948,moveis_decoracao
prod_02949,cama_mesa_banho
prod_02950,esporte_lazer
prod_02951,automotivo
prod_02952,relogios_presentes
prod_02953,informatica_acessorios
prod_02954,automotivo
prod_02955,fashion_bolsas_e_acessorios
prod_02956,automotivo
prod_02957,cool_stuff
prod_02958,beleza_saude
prod_02959,relogios_presentes
prod_02960,cool_stuff
prod_02961,esporte_lazer
prod_02962,relogios_presentes
prod_02963,fashion_bolsas_e_acessorios
prod_02964,cama_mesa_banho
prod_02965,telefonia
prod_02966,moveis_decoracao
prod_02967,telefonia
prod_02968,informatica_acessorios
prod_02969,beleza_saude
prod_02970,moveis_decoracao
prod_02971,perfumaria
prod_02972,telefonia
prod_02973,beleza_saude
prod_02974,fashion_bolsas_e_acessorios
prod_02975,brinquedos
prod_02976,beleza_saude
prod_02977,esporte_lazer
prod_02978,fashion_bolsas_e_acessorios
prod_02979,esporte_lazer
prod_02980,beleza_saude
prod_02981,moveis_decoracao
prod_02982,cama_mesa_banho
prod_02983,brinquedos
prod_02984,informatica_acessorios
prod_02985,utilidades_domesticas
prod_02986,informatica_acessorios
prod_02987,informatica_acessorios
prod_02988,bebes
prod_02989,utilidades_domesticas
prod_02990,alimentos_bebidas
prod_02991,telefonia
prod_02992,automotivo
prod_02993,telefonia
prod_02994,esporte_lazer
prod_02995,beleza_saude
prod_02996,papelaria
prod_02997,utilidades_domesticas
prod_02998,cama_mesa_banho
prod_02999,eletronicos
prod_03000,eletronicos
prod_03001,beleza_saude
prod_03002,esporte_lazer
prod_03003,brinquedos
prod_03004,beleza_saude
prod_03005,papelaria
prod_03006,ferramentas_jardim
prod_03007,informatica_acessorios
prod_03008,informatica_acessorios
prod_03009,esporte_lazer
prod_03010,eletronicos
prod_03011,cama_mesa_banho
prod_03012,esporte_lazer
prod_03013,informatica_acessorios
prod_03014,esporte_lazer
prod_03015,ferramentas_jardim
prod_03016,telefonia
prod_03017,esporte_lazer
prod_03018,relogios_presentes
prod_03019,telefonia
prod_03020,perfumaria
prod_03021,esporte_lazer
prod_03022,cool_stuff
prod_03023,esporte_lazer
prod_03024,esporte_lazer
prod_03025,automotivo
prod_03026,informatica_acessorios
prod_03027,ferramentas_jardim
