review_id,order_id,review_score
rev_008648,order_010796,5
rev_008649,order_018309,4
rev_008650,order_028501,5
rev_008651,order_003279,3
rev_008652,order_011854,4
rev_008653,order_004731,5
rev_008654,order_027855,5
rev_008655,order_016523,1
rev_008656,order_005531,2
rev_008657,order_017878,1
rev_008658,order_012386,5
rev_008659,order_000281,5
rev_008660,order_019613,5
rev_008661,order_014628,3
rev_008662,order_004632,1
rev_008663,order_025272,1
rev_008664,order_008438,5
rev_008665,order_019383,5
rev_008666,order_021808,5
rev_008667,order_004669,2
rev_008668,order_019315,4
rev_008669,order_025174,5
rev_008670,order_005148,5
rev_008671,order_012953,1
rev_008672,order_015288,4
rev_008673,order_000593,4
rev_008674,order_014188,4
rev_008675,order_023585,5
rev_008676,order_009119,5
rev_008677,order_009421,1
rev_008678,order_013840,5
rev_008679,order_015290,5
rev_008680,order_016484,5
rev_008681,order_010578,5
rev_008682,order_003546,5
rev_008683,order_017221,5
rev_008684,order_001569,5
rev_008685,order_005705,5
rev_008686,order_004520,3
rev_008687,order_020641,4
rev_008688,order_025497,1
rev_008689,order_022534,5
rev_008690,order_010966,5
rev_008691,order_002966,5
rev_008692,order_027566,5
rev_008693,order_001682,4
rev_008694,order_026568,3
rev_008695,order_023228,1
rev_008696,order_025482,5
rev_008697,order_021067,5
rev_008698,order_009036,4
rev_008699,order_003154,4
rev_008700,order_024865,1
rev_008701,order_016775,5
rev_008702,order_007515,3
rev_008703,order_012683,3
rev_008704,order_017545,5
rev_008705,order_018641,3
rev_008706,order_016802,4
rev_008707,order_025644,5
rev_008708,order_000584,4
rev_008709,order_016278,4
rev_008710,order_006641,4
rev_008711,order_018703,4
rev_008712,order_019606,4
rev_008713,order_013295,5
rev_008714,order_013253,1
rev_008715,order_000724,4
rev_008716,order_000439,4
rev_008717,order_028590,4
rev_008718,order_004644,3
rev_008719,order_005424,1
rev_008720,order_024132,5
rev_008721,order_005571,1
rev_008722,order_011819,2
rev_008723,order_004096,5
rev_008724,order_009024,1
rev_008725,order_016979,5
rev_008726,order_022940,1
rev_008727,order_002770,5
rev_008728,order_010305,5
rev_008729,order_011932,3
rev_008730,order_007021,5
rev_008731,order_019050,1
rev_008732,order_025909,5
rev_008733,order_020440,4
rev_008734,order_002905,1
rev_008735,order_028339,5
rev_008736,order_016944,5
rev_008737,order_016465,5
rev_008738,order_009850,3
rev_008739,order_011353,4
rev_008740,order_009134,4
rev_008741,order_020018,5
rev_008742,order_007909,5
rev_008743,order_013341,1
rev_008744,order_028009,1
rev_008745,order_009735,5
rev_008746,order_015548,5
rev_008747,order_021618,5
rev_008748,order_004022,4
rev_008749,order_026521,5
rev_008750,order_005996,5
rev_008751,order_011757,4
rev_008752,order_025940,4
rev_008753,order_016645,1
rev_008754,order_004180,1
rev_008755,order_005893,3
rev_008756,order_023482,3
rev_008757,order_003881,4
rev_008758,order_013741,1
rev_008759,order_011019,5
rev_008760,order_019561,5
rev_008761,order_008512,4
rev_008762,order_020126,2
rev_008763,order_006033,3
rev_008764,order_003544,5
rev_008765,order_009908,3
rev_008766,order_011773,5
rev_008767,order_001164,5
rev_008768,order_027205,4
rev_008769,order_006580,1
rev_008770,order_015524,5
rev_008771,order_016433,4
rev_008772,order_018553,5
rev_008773,order_016936,5
rev_008774,order_013785,4
rev_008775,order_011450,4
rev_008776,order_013280,2
rev_008777,order_008214,3
rev_008778,order_007577,5
rev_008779,order_006560,2
rev_008780,order_022702,5
rev_008781,order_023192,3
rev_008782,order_006440,4
rev_008783,order_027220,5
rev_008784,order_028884,5
rev_008785,order_001615,1
rev_008786,order_024666,1
rev_008787,order_017230,1
rev_008788,order_008313,3
rev_008789,order_017184,5
rev_008790,order_017268,5
rev_008791,order_017495,2
rev_008792,order_016055,5
rev_008793,order_007103,1
rev_008794,order_000222,4
rev_008795,order_020835,4
rev_008796,order_010077,1
rev_008797,order_016206,5
rev_008798,order_013033,1
rev_008799,order_016123,5
rev_008800,order_022503,5
rev_008801,order_005909,3
rev_008802,order_004391,5
rev_008803,order_006235,1
rev_008804,order_011855,4
rev_008805,order_004527,5
rev_008806,order_021002,5
rev_008807,order_022028,5
rev_008808,order_008707,1
rev_008809,order_028728,4
rev_008810,order_027349,4
rev_008811,order_000303,1
rev_008812,order_020082,5
rev_008813,order_010133,5
rev_008814,order_027767,5
rev_008815,order_027298,5
rev_008816,order_009308,5
rev_008817,order_000897,5
rev_008818,order_029269,5
rev_008819,order_003748,1
rev_008820,order_021574,5
rev_008821,order_015069,3
rev_008822,order_010325,3
rev_008823,order_028446,5
rev_008824,order_000936,4
rev_008825,order_005135,5
rev_008826,order_006508,3
rev_008827,order_025914,4
rev_008828,order_018404,4
rev_008829,order_014150,4
rev_008830,order_003023,2
rev_008831,order_029205,4
rev_008832,order_020355,5
rev_008833,order_012800,5
rev_008834,order_025176,5
rev_008835,order_028567,4
rev_008836,order_018104,4
rev_008837,order_005294,4
rev_008838,order_000730,4
rev_008839,order_023929,5
rev_008840,order_014744,4
rev_008841,order_018423,5
rev_008842,order_008562,1
rev_008843,order_007966,5
rev_008844,order_015303,2
rev_008845,order_015727,5
rev_008846,order_024888,4
rev_008847,order_014662,5
rev_008848,order_006537,5
rev_008849,order_004810,2
rev_008850,order_000948,5
rev_008851,order_019835,5
rev_008852,order_016992,1
rev_008853,order_018670,5
rev_008854,order_026487,4
rev_008855,order_008315,3
rev_008856,order_021573,4
rev_008857,order_003990,5
rev_008858,order_019266,5
rev_008859,order_010698,4
rev_008860,order_008712,5
rev_008861,order_023948,3
rev_008862,order_011191,5
rev_008863,order_005082,4
rev_008864,order_013185,5
rev_008865,order_019040,5
rev_008866,order_025406,5
rev_008867,order_022832,1
rev_008868,order_003316,1
rev_008869,order_025698,4
rev_008870,order_006868,4
rev_008871,order_000252,5
rev_008872,order_020891,1
rev_008873,order_022402,5
rev_008874,order_019393,5
rev_008875,order_020205,5
rev_008876,order_017031,4
rev_008877,order_011504,4
rev_008878,order_001087,3
rev_008879,order_010589,5
rev_008880,order_009104,3
rev_008881,order_010635,5
rev_008882,order_005525,5
rev_008883,order_023541,4
rev_008884,order_020041,5
rev_008885,order_006741,5
rev_008886,order_015059,1
rev_008887,order_017853,4
rev_008888,order_026054,1
rev_008889,order_023694,5
rev_008890,order_002481,5
rev_008891,order_007161,5
rev_008892,order_028114,4
rev_008893,order_009543,5
rev_008894,order_024826,4
rev_008895,order_026781,5
rev_008896,order_001197,5
rev_008897,order_020360,5
rev_008898,order_014873,5
rev_008899,order_011910,5
rev_008900,order_008704,5
rev_008901,order_005874,5
rev_008902,order_027130,5
rev_008903,order_001760,5
rev_008904,order_012818,5
rev_008905,order_009097,5
rev_008906,order_009090,2
rev_008907,order_028826,4
rev_008908,order_017334,5
rev_008909,order_002729,3
rev_008910,order_016957,5
rev_008911,order_024378,5
rev_008912,order_001331,1
rev_008913,order_003979,4
rev_008914,order_013656,5
rev_008915,order_005930,5
rev_008916,order_020574,5
rev_008917,order_019100,5
rev_008918,order_006222,5
rev_008919,order_006623,1
rev_008920,order_022748,1
rev_008921,order_014489,3
rev_008922,order_015768,4
rev_008923,order_027792,5
rev_008924,order_014110,3
rev_008925,order_001339,1
rev_008926,order_016665,5
rev_008927,order_028172,5
rev_008928,order_023354,4
rev_008929,order_010055,5
rev_008930,order_019021,2
rev_008931,order_021697,5
rev_008932,order_015130,2
rev_008933,order_012586,5
rev_008934,order_009127,4
rev_008935,order_020332,4
rev_008936,order_001600,4
rev_008937,order_001109,5
rev_008938,order_002243,1
rev_008939,order_008171,5
rev_008940,order_026651,5
rev_008941,order_022900,4
rev_008942,order_007327,5
rev_008943,order_019142,5
rev_008944,order_027992,4
rev_008945,order_022858,5
rev_008946,order_018158,5
rev_008947,order_005818,1
rev_008948,order_003604,3
rev_008949,order_020594,3
rev_008950,order_014733,5
rev_008951,order_018308,5
rev_008952,order_011919,5
rev_008953,order_014710,4
rev_008954,order_005124,5
rev_008955,order_007477,5
rev_008956,order_013043,5
rev_008957,order_020743,2
rev_008958,order_025568,2
rev_008959,order_018447,5
rev_008960,order_001117,4
rev_008961,order_018127,5
rev_008962,order_014841,5
rev_008963,order_006535,5
rev_008964,order_015407,4
rev_008965,order_007302,5
rev_008966,order_014340,4
rev_008967,order_008378,5
rev_008968,order_008676,4
rev_008969,order_015745,5
rev_008970,order_008585,5
rev_008971,order_004681,4
rev_008972,order_026746,5
rev_008973,order_006934,5
rev_008974,order_002962,1
rev_008975,order_011010,5
rev_008976,order_019817,4
rev_008977,order_023673,2
rev_008978,order_027679,4
rev_008979,order_016662,4
rev_008980,order_006958,5
rev_008981,order_008593,4
rev_008982,order_020575,1
rev_008983,order_024015,5
rev_008984,order_005409,1
rev_008985,order_008679,5
rev_008986,order_015273,4
rev_008987,order_006093,5
rev_008988,order_026286,5
rev_008989,order_005776,5
rev_008990,order_013754,5
rev_008991,order_013511,5
rev_008992,order_017164,3
rev_008993,order_004114,5
rev_008994,order_002472,5
rev_008995,order_013394,5
rev_008996,order_019736,4
rev_008997,order_018248,4
rev_008998,order_010065,4
rev_008999,order_023646,5
rev_009000,order_023275,4
rev_009001,order_027413,5
rev_009002,order_014859,5
rev_009003,order_001248,5
rev_009004,order_024510,1
rev_009005,order_018323,4
rev_009006,order_001296,3
rev_009007,order_020593,1
rev_009008,order_022223,5
rev_009009,order_012521,5
rev_009010,order_010938,1
rev_009011,order_000300,5
rev_009012,order_025523,5
rev_009013,order_023548,5
rev_009014,order_014577,4
rev_009015,order_024415,5
rev_009016,order_025388,3
rev_009017,order_001395,1
rev_009018,order_016555,1
rev_009019,order_013319,2
rev_009020,order_025339,4
rev_009021,order_004201,4
rev_009022,order_027996,3
rev_009023,order_008372,1
rev_009024,order_010758,1
rev_009025,order_018847,5
rev_009026,order_006506,4
rev_009027,order_005469,1
rev_009028,order_018303,4
rev_009029,order_005652,5
rev_009030,order_020706,4
rev_009031,order_029196,5
rev_009032,order_010755,3
rev_009033,order_011437,5
rev_009034,order_015228,5
rev_009035,order_000745,4
rev_009036,order_013318,5
rev_009037,order_027531,1
rev_009038,order_023361,5
rev_009039,order_009619,5
rev_009040,order_018240,4
rev_009041,order_019793,2
rev_009042,order_003057,5
rev_009043,order_011704,4
rev_009044,order_005809,5
rev_009045,order_022850,4
rev_009046,order_019656,1
rev_009047,order_028269,5
rev_009048,order_001650,2
rev_009049,order_018063,5
rev_009050,order_005982,5
rev_009051,order_002315,5
rev_009052,order_006763,1
rev_009053,order_011967,5
rev_009054,order_013255,5
rev_009055,order_007198,5
rev_009056,order_001651,5
rev_009057,order_014699,5
rev_009058,order_019443,3
rev_009059,order_012529,3
rev_009060,order_016667,4
rev_009061,order_025896,4
rev_009062,order_008048,5
rev_009063,order_025071,1
rev_009064,order_027685,5
rev_009065,order_021762,3
rev_009066,order_004053,1
rev_009067,order_020262,5
rev_009068,order_005203,5
rev_009069,order_017030,1
rev_009070,order_010145,5
rev_009071,order_007805,5
rev_009072,order_014007,4
rev_009073,order_004481,2
rev_009074,order_010411,5
rev_009075,order_014769,3
rev_009076,order_026623,1
rev_009077,order_012863,4
rev_009078,order_026962,2
rev_009079,order_011222,5
rev_009080,order_025434,5
rev_009081,order_011728,5
rev_009082,order_022991,3
rev_009083,order_000209,2
rev_009084,order_021545,5
rev_009085,order_005638,5
rev_009086,order_026010,5
rev_009087,order_004233,4
rev_009088,order_008732,3
rev_009089,order_021951,5
rev_009090,order_023923,2
rev_009091,order_014610,5
rev_009092,order_016968,5
rev_009093,order_005224,1
rev_009094,order_025449,5
rev_009095,order_003327,4
rev_009096,order_025967,4
rev_009097,order_023638,4
rev_009098,order_023963,5
rev_009099,order_014747,5
rev_009100,order_024359,5
rev_009101,order_005943,2
rev_009102,order_013889,5
rev_009103,order_000847,2
rev_009104,order_007991,5
rev_009105,order_004331,1
rev_009106,order_001799,4
rev_009107,order_007175,5
rev_009108,order_025232,5
rev_009109,order_011072,4
rev_009110,order_000932,4
rev_009111,order_018702,5
rev_009112,order_025814,5
rev_009113,order_010199,1
rev_009114,order_020860,5
rev_009115,order_023440,5
rev_009116,order_027058,5
rev_009117,order_023844,3
rev_009118,order_006313,4
rev_009119,order_021011,1
rev_009120,order_008139,4
rev_009121,order_020624,5
rev_009122,order_005028,5
rev_009123,order_012656,4
rev_009124,order_009244,5
rev_009125,order_024528,5
rev_009126,order_013559,2
rev_009127,order_002217,5
rev_009128,order_024778,5
rev_009129,order_005658,5
rev_009130,order_022844,5
rev_009131,order_017367,4
rev_009132,order_013374,4
rev_009133,order_000116,5
rev_009134,order_000090,3
rev_009135,order_009191,5
rev_009136,order_015959,5
rev_009137,order_000895,5
rev_009138,order_026650,4
rev_009139,order_012878,5
rev_009140,order_021601,2
rev_009141,order_013287,5
rev_009142,order_011744,5
rev_009143,order_009346,5
rev_009144,order_021092,5
rev_009145,order_021478,5
rev_009146,order_022506,5
rev_009147,order_006153,4
rev_009148,order_020315,2
rev_009149,order_000532,5
rev_009150,order_016682,5
rev_009151,order_028382,5
rev_009152,order_004536,5
rev_009153,order_006419,4
rev_009154,order_003617,1
rev_009155,order_019236,4
rev_009156,order_022630,5
rev_009157,order_005137,2
rev_009158,order_022664,3
rev_009159,order_023990,5
rev_009160,order_008762,5
rev_009161,order_015195,5
rev_009162,order_021553,2
rev_009163,order_018564,5
rev_009164,order_022970,5
rev_009165,order_008228,5
rev_009166,order_027379,5
rev_009167,order_023964,5
rev_009168,order_028016,1
rev_009169,order_006863,1
rev_009170,order_017998,2
rev_009171,order_017645,1
rev_009172,order_027369,5
rev_009173,order_002954,5
rev_009174,order_016927,5
rev_009175,order_010039,5
rev_009176,order_021626,5
rev_009177,order_012780,5
rev_009178,order_012634,1
rev_009179,order_023156,1
rev_009180,order_006693,5
rev_009181,order_005596,1
rev_009182,order_002391,5
rev_009183,order_024491,1
rev_009184,order_019065,5
rev_009185,order_026707,1
rev_009186,order_015832,5
rev_009187,order_011762,4
rev_009188,order_006708,4
rev_009189,order_027728,5
rev_009190,order_020472,2
rev_009191,order_023734,5
rev_009192,order_010519,5
rev_009193,order_018816,5
rev_009194,order_001686,5
rev_009195,order_019797,5
rev_009196,order_016224,5
rev_009197,order_007101,5
rev_009198,order_005109,5
rev_009199,order_022197,5
rev_009200,order_003074,5
rev_009201,order_007871,5
rev_009202,order_020047,5
rev_009203,order_017902,3
rev_009204,order_017465,3
rev_009205,order_002976,5
rev_009206,order_015452,2
rev_009207,order_012794,5
rev_009208,order_010270,5
rev_009209,order_002110,1
rev_009210,order_021780,5
rev_009211,order_020905,3
rev_009212,order_007716,3
rev_009213,order_018624,5
rev_009214,order_009376,5
rev_009215,order_007514,5
rev_009216,order_008684,4
rev_009217,order_006279,5
rev_009218,order_011255,5
rev_009219,order_009340,5
rev_009220,order_016961,5
rev_009221,order_004249,4
rev_009222,order_018836,3
rev_009223,order_020721,2
rev_009224,order_014531,5
rev_009225,order_001131,4
rev_009226,order_016137,5
rev_009227,order_024200,5
rev_009228,order_021744,5
rev_009229,order_019346,1
rev_009230,order_013661,1
rev_009231,order_004764,4
rev_009232,order_002661,5
rev_009233,order_028514,3
rev_009234,order_028187,1
rev_009235,order_024135,5
rev_009236,order_027833,4
rev_009237,order_018845,5
rev_009238,order_004828,5
rev_009239,order_015420,5
rev_009240,order_011220,4
rev_009241,order_021415,5
rev_009242,order_013940,5
rev_009243,order_015361,5
rev_009244,order_026906,5
rev_009245,order_007112,5
rev_009246,order_010438,5
rev_009247,order_022644,4
rev_009248,order_024659,5
rev_009249,order_002056,5
rev_009250,order_019726,5
rev_009251,order_012939,5
rev_009252,order_014160,1
rev_009253,order_000959,5
rev_009254,order_016052,5
rev_009255,order_010007,5
rev_009256,order_016105,4
rev_009257,order_025953,5
rev_009258,order_023317,5
rev_009259,order_014666,5
rev_009260,order_006050,4
rev_009261,order_024214,2
rev_009262,order_006807,2
rev_009263,order_000287,1
rev_009264,order_018807,5
rev_009265,order_004639,1
rev_009266,order_014455,5
rev_009267,order_002339,4
rev_009268,order_026653,4
rev_009269,order_026085,5
rev_009270,order_024109,5
rev_009271,order_010666,5
rev_009272,order_002006,5
rev_009273,order_017480,5
rev_009274,order_009587,4
rev_009275,order_008560,3
rev_009276,order_022715,5
rev_009277,order_017178,1
rev_009278,order_029248,2
rev_009279,order_001828,5
rev_009280,order_016651,5
rev_009281,order_017724,5
rev_009282,order_002154,5
rev_009283,order_022327,5
rev_009284,order_028866,4
rev_009285,order_000395,4
rev_009286,order_022432,5
rev_009287,order_018631,5
rev_009288,order_009144,5
rev_009289,order_000100,5
rev_009290,order_004350,5
rev_009291,order_002095,2
rev_009292,order_015850,4
rev_009293,order_012776,5
rev_009294,order_001862,5
rev_009295,order_005648,4
rev_009296,order_013688,4
rev_009297,order_010681,1
rev_009298,order_027305,5
rev_009299,order_026037,5
rev_009300,order_002143,1
rev_009301,order_022993,3
rev_009302,order_013405,5
rev_009303,order_004386,4
rev_009304,order_027571,5
rev_009305,order_002752,5
rev_009306,order_020758,4
rev_009307,order_003405,4
rev_009308,order_010570,5
rev_009309,order_026195,5
rev_009310,order_013291,5
rev_009311,order_022064,4
rev_009312,order_015329,3
rev_009313,order_020508,5
rev_009314,order_002235,5
rev_009315,order_027727,5
rev_009316,order_027929,5
rev_009317,order_017172,5
rev_009318,order_017434,5
rev_009319,order_027534,5
rev_009320,order_028224,5
rev_009321,order_011439,5
rev_009322,order_020159,5
rev_009323,order_004712,5
rev_009324,order_000289,5
rev_009325,order_016089,2
rev_009326,order_025673,5
rev_009327,order_009475,2
rev_009328,order_004687,5
rev_009329,order_017382,4
rev_009330,order_014639,5
rev_009331,order_026411,3
rev_009332,order_009680,5
rev_009333,order_012670,5
rev_009334,order_016967,5
rev_009335,order_017697,5
rev_009336,order_009020,5
rev_009337,order_019027,5
rev_009338,order_015386,2
rev_009339,order_016676,5
rev_009340,order_009635,4
rev_009341,order_015243,5
rev_009342,order_022358,5
rev_009343,order_021168,4
rev_009344,order_003893,5
rev_009345,order_026065,5
rev_009346,order_028102,3
rev_009347,order_017590,1
rev_009348,order_028181,4
rev_009349,order_009508,5
rev_009350,order_012983,5
rev_009351,order_023198,5
rev_009352,order_015328,5
rev_009353,order_001226,5
rev_009354,order_004743,5
rev_009355,order_012893,5
rev_009356,order_016779,5
rev_009357,order_002438,3
rev_009358,order_026173,2
rev_009359,order_017596,2
rev_009360,order_004062,4
rev_009361,order_016226,5
rev_009362,order_029270,4
rev_009363,order_003784,1
rev_009364,order_025243,5
rev_009365,order_016607,5
rev_009366,order_009666,1
rev_009367,order_006710,5
rev_009368,order_010800,1
rev_009369,order_026074,1
rev_009370,order_007576,5
rev_009371,order_014949,1
rev_009372,order_013273,5
rev_009373,order_020123,5
rev_009374,order_024776,1
rev_009375,order_002408,1
rev_009376,order_017884,3
rev_009377,order_013988,5
rev_009378,order_020913,5
rev_009379,order_018892,5
rev_009380,order_019582,5
rev_009381,order_013092,5
rev_009382,order_020943,5
rev_009383,order_008302,5
rev_009384,order_026355,5
rev_009385,order_000636,5
rev_009386,order_011490,1
rev_009387,order_004756,3
rev_009388,order_023115,3
rev_009389,order_021269,5
rev_009390,order_015711,4
rev_009391,order_026351,5
rev_009392,order_021218,5
rev_009393,order_009159,5
rev_009394,order_008659,3
rev_009395,order_015741,5
rev_009396,order_021257,4
rev_009397,order_023086,5
rev_009398,order_008653,4
rev_009399,order_019416,5
rev_009400,order_019006,5
rev_009401,order_020340,5
rev_009402,order_000315,4
rev_009403,order_003013,1
rev_009404,order_013332,2
rev_009405,order_019927,3
rev_009406,order_018593,5
rev_009407,order_018234,5
rev_009408,order_016471,4
rev_009409,order_008205,3
rev_009410,order_022855,5
rev_009411,order_020327,4
rev_009412,order_013886,5
rev_009413,order_019851,5
rev_009414,order_018487,5
rev_009415,order_001840,3
rev_009416,order_027143,5
rev_009417,order_014108,3
rev_009418,order_019488,5
rev_009419,order_007617,3
rev_009420,order_012526,5
rev_009421,order_008207,5
rev_009422,order_013130,5
rev_009423,order_027816,1
rev_009424,order_021775,5
rev_009425,order_003474,5
rev_009426,order_029073,1
rev_009427,order_003561,5
rev_009428,order_000516,5
rev_009429,order_011035,4
rev_009430,order_026840,3
rev_009431,order_005663,5
rev_009432,order_000523,3
rev_009433,order_021966,4
rev_009434,order_023772,4
rev_009435,order_027307,5
rev_009436,order_004474,5
rev_009437,order_010615,5
rev_009438,order_000225,2
rev_009439,order_021564,2
rev_009440,order_006168,5
rev_009441,order_012976,5
rev_009442,order_010251,5
rev_009443,order_022741,5
rev_009444,order_026072,2
rev_009445,order_021224,5
rev_009446,order_008957,4
rev_009447,order_012708,5
rev_009448,order_016759,5
rev_009449,order_000893,5
rev_009450,order_021579,5
rev_009451,order_012637,4
rev_009452,order_013313,3
rev_009453,order_028209,5
rev_009454,order_012217,5
rev_009455,order_028365,3
rev_009456,order_013411,4
rev_009457,order_002074,1
rev_009458,order_003822,1
rev_009459,order_012344,4
rev_009460,order_007062,5
rev_009461,order_004780,5
rev_009462,order_002991,4
rev_009463,order_017013,5
rev_009464,order_024306,5
rev_009465,order_029092,4
rev_009466,order_021586,4
rev_009467,order_016301,4
rev_009468,order_012911,5
rev_009469,order_013027,5
rev_009470,order_019838,4
rev_009471,order_011285,5
rev_009472,order_010246,5
rev_009473,order_019029,2
rev_009474,order_007572,5
rev_009475,order_014446,5
rev_009476,order_005613,5
rev_009477,order_008604,5
rev_009478,order_006556,4
rev_009479,order_011424,3
rev_009480,order_013022,5
rev_009481,order_003596,5
rev_009482,order_024231,4
rev_009483,order_028066,5
rev_009484,order_026384,5
rev_009485,order_026137,5
rev_009486,order_022865,5
rev_009487,order_026317,3
rev_009488,order_015416,5
rev_009489,order_002456,2
rev_009490,order_022926,1
rev_009491,order_028430,5
rev_009492,order_021644,5
rev_009493,order_023560,2
rev_009494,order_025294,4
rev_009495,order_015046,4
rev_009496,order_005244,4
rev_009497,order_003253,3
rev_009498,order_015838,4
rev_009499,order_008790,2
rev_009500,order_006865,5
rev_009501,order_010434,5
rev_009502,order_018901,5
rev_009503,order_008280,5
rev_009504,order_012673,2
rev_009505,order_020751,4
rev_009506,order_021045,5
rev_009507,order_014858,5
rev_009508,order_020417,3
rev_009509,order_010657,5
rev_009510,order_017540,5
rev_009511,order_025730,5
rev_009512,order_010452,4
rev_009513,order_005709,5
rev_009514,order_015209,3
rev_009515,order_003747,5
rev_009516,order_026353,3
rev_009517,order_013136,5
rev_009518,order_020730,4
rev_009519,order_025881,4
rev_009520,order_010370,5
rev_009521,order_013421,5
rev_009522,order_007087,5
rev_009523,order_016239,3
rev_009524,order_007786,5
rev_009525,order_019985,5
rev_009526,order_006357,5
rev_009527,order_026540,4
rev_009528,order_006856,5
rev_009529,order_012173,5
rev_009530,order_010605,4
rev_009531,order_023097,2
rev_009532,order_010661,2
rev_009533,order_003606,5
rev_009534,order_013808,3
rev_009535,order_020131,4
rev_009536,order_017834,4
rev_009537,order_000934,5
rev_009538,order_014380,5
rev_009539,order_010918,5
rev_009540,order_019850,1
rev_009541,order_018998,1
rev_009542,order_014735,5
rev_009543,order_023357,2
rev_009544,order_021059,5
rev_009545,order_016246,5
rev_009546,order_012149,5
rev_009547,order_025155,5
rev_009548,order_002803,5
rev_009549,order_025109,5
rev_009550,order_026825,4
rev_009551,order_012417,4
rev_009552,order_015103,5
rev_009553,order_011643,3
rev_009554,order_027854,1
rev_009555,order_026282,5
rev_009556,order_018532,1
rev_009557,order_011902,2
rev_009558,order_029257,5
rev_009559,order_013709,5
rev_009560,order_020560,5
rev_009561,order_027322,4
rev_009562,order_026451,5
rev_009563,order_025084,1
rev_009564,order_016316,5
rev_009565,order_021672,1
rev_009566,order_024579,4
rev_009567,order_013391,3
rev_009568,order_014905,5
rev_009569,order_002956,5
rev_009570,order_017805,4
rev_009571,order_011212,2
rev_009572,order_027543,4
rev_009573,order_008999,3
rev_009574,order_018219,1
rev_009575,order_015694,5
rev_009576,order_027998,3
rev_009577,order_003214,5
rev_009578,order_008467,1
rev_009579,order_025728,5
rev_009580,order_007574,3
rev_009581,order_022465,2
rev_009582,order_009502,4
rev_009583,order_000912,2
rev_009584,order_017509,3
rev_009585,order_026093,1
rev_009586,order_013724,5
rev_009587,order_010623,4
rev_009588,order_028473,5
rev_009589,order_005529,5
rev_009590,order_002020,5
rev_009591,order_028746,3
rev_009592,order_025292,4
rev_009593,order_019884,5
rev_009594,order_004596,5
rev_009595,order_020328,5
rev_009596,order_029006,4
rev_009597,order_013943,5
rev_009598,order_012471,5
rev_009599,order_023394,4
rev_009600,order_015144,4
rev_009601,order_011257,1
rev_009602,order_024919,5
rev_009603,order_005169,4
rev_009604,order_005899,4
rev_009605,order_013557,5
rev_009606,order_011226,4
rev_009607,order_026215,2
rev_009608,order_002691,4
rev_009609,order_028844,5
rev_009610,order_016551,4
rev_009611,order_001664,5
rev_009612,order_020711,5
rev_009613,order_023301,5
rev_009614,order_028915,3
rev_009615,order_020053,4
rev_009616,order_003695,1
rev_009617,order_001733,5
rev_009618,order_016132,5
rev_009619,order_021333,3
rev_009620,order_028919,5
rev_009621,order_024771,1
rev_009622,order_013478,5
rev_009623,order_000645,5
rev_009624,order_005033,5
rev_009625,order_005614,4
rev_009626,order_013720,4
rev_009627,order_021372,5
rev_009628,order_021544,2
rev_009629,order_008601,4
rev_009630,order_023894,5
rev_009631,order_000919,3
rev_009632,order_015181,5
rev_009633,order_009137,1
rev_009634,order_005597,4
rev_009635,order_012366,4
rev_009636,order_007888,5
rev_009637,order_026057,5
rev_009638,order_022584,4
rev_009639,order_028265,5
rev_009640,order_010711,4
rev_009641,order_013152,1
rev_009642,order_008780,4
rev_009643,order_026924,1
rev_009644,order_018772,5
rev_009645,order_004133,1
rev_009646,order_002563,5
rev_009647,order_008233,5
rev_009648,order_025911,1
rev_009649,order_008923,3
rev_009650,order_023720,5
rev_009651,order_003344,5
rev_009652,order_021978,5
rev_009653,order_007979,4
rev_009654,order_011308,4
rev_009655,order_020077,4
rev_009656,order_017129,5
rev_009657,order_020190,2
rev_009658,order_005725,5
rev_009659,order_014746,5
rev_009660,order_008244,5
rev_009661,order_010137,5
rev_009662,order_012065,4
rev_009663,order_002585,3
rev_009664,order_024756,5
rev_009665,order_016543,5
rev_009666,order_020904,1
rev_009667,order_010443,5
rev_009668,order_003754,5
rev_009669,order_000928,4
rev_009670,order_022171,5
rev_009671,order_004982,2
rev_009672,order_009692,4
rev_009673,order_021582,5
rev_009674,order_014028,5
rev_009675,order_007639,5
rev_009676,order_014959,4
rev_009677,order_001453,5
rev_009678,order_002875,4
rev_009679,order_002150,5
rev_009680,order_018364,5
rev_009681,order_026755,4
rev_009682,order_008270,5
rev_009683,order_004012,5
rev_009684,order_014232,5
rev_009685,order_023351,3
rev_009686,order_021530,5
rev_009687,order_018315,3
rev_009688,order_015624,5
rev_009689,order_023570,4
rev_009690,order_017850,5
rev_009691,order_010593,5
rev_009692,order_013459,5
rev_009693,order_000666,3
rev_009694,order_005879,5
rev_009695,order_022637,4
rev_009696,order_013917,5
rev_009697,order_020972,5
rev_009698,order_025536,4
rev_009699,order_017699,4
rev_009700,order_025949,5
rev_009701,order_010781,5
rev_009702,order_007552,5
rev_009703,order_006258,5
rev_009704,order_005630,2
rev_009705,order_013441,2
rev_009706,order_002611,5
rev_009707,order_017236,4
rev_009708,order_012845,5
rev_009709,order_003806,5
rev_009710,order_011669,1
rev_009711,order_000102,5
rev_009712,order_022652,5
rev_009713,order_013998,4
rev_009714,order_014035,3
rev_009715,order_000796,5
rev_009716,order_012929,5
rev_009717,order_027377,4
rev_009718,order_027631,4
rev_009719,order_022941,5
rev_009720,order_011304,2
rev_009721,order_021078,5
rev_009722,order_019229,5
rev_009723,order_015249,5
