order_id,customer_id,order_purchase_timestamp,order_status,order_delivered_customer_date,order_estimated_delivery_date
order_015959,csess_0005512,2024-05-14 08:47:00,delivered,2024-05-29 08:47:00,2024-05-29 08:47:00
order_015960,csess_0005512,2025-11-23 18:14:00,delivered,2025-11-30 18:14:00,2025-12-01 18:14:00
order_015961,csess_0005513,2024-02-03 18:31:00,delivered,2024-02-10 18:31:00,2024-02-10 18:31:00
order_015962,csess_0005513,2024-11-30 06:04:00,delivered,2024-12-18 06:04:00,2024-12-19 06:04:00
order_015963,csess_0005513,2025-11-09 16:55:00,delivered,2025-12-06 16:55:00,2025-12-08 16:55:00
order_015964,csess_0005513,2025-06-14 13:59:00,delivered,2025-07-14 13:59:00,2025-07-06 13:59:00
order_015965,csess_0005514,2024-06-24 16:26:00,delivered,2024-07-14 16:26:00,2024-07-15 16:26:00
order_015966,csess_0005514,2025-09-24 19:16:00,delivered,2025-10-15 19:16:00,2025-10-13 19:16:00
order_015967,csess_0005514,2025-06-18 12:39:00,delivered,2025-07-06 12:39:00,2025-07-09 12:39:00
order_015968,csess_0005514,2025-10-11 18:26:00,delivered,2025-10-27 18:26:00,2025-11-01 18:26:00
order_015969,csess_0005515,2025-03-26 23:33:00,delivered,2025-04-11 23:33:00,2025-04-14 23:33:00
order_015970,csess_0005515,2024-11-20 00:09:00,delivered,2024-12-02 00:09:00,2024-12-07 00:09:00
order_015971,csess_0005515,2025-12-13 12:47:00,delivered,2025-12-26 12:47:00,2026-01-01 12:47:00
order_015972,csess_0005515,2024-11-30 19:11:00,delivered,2024-12-15 19:11:00,2024-12-12 19:11:00
order_015973,csess_0005515,2024-12-14 11:38:00,delivered,2024-12-30 11:38:00,2025-01-03 11:38:00
order_015974,csess_0005516,2024-06-09 22:58:00,delivered,2024-06-29 22:58:00,2024-07-04 22:58:00
order_015975,csess_0005516,2025-06-01 12:45:00,shipped,2025-06-12 12:45:00,2025-06-13 12:45:00
order_015976,csess_0005516,2024-05-03 10:24:00,canceled,,2024-05-31 10:24:00
order_015977,csess_0005516,2025-11-08 08:32:00,delivered,2025-11-21 08:32:00,2025-11-23 08:32:00
order_015978,csess_0005516,2025-07-13 10:02:00,delivered,2025-08-08 10:02:00,2025-08-04 10:02:00
order_015979,csess_0005516,2024-02-20 09:42:00,delivered,2024-03-10 09:42:00,2024-03-06 09:42:00
order_015980,csess_0005516,2024-08-01 01:04:00,delivered,2024-08-18 01:04:00,2024-08-26 01:04:00
order_015981,csess_0005517,2024-05-09 09:09:00,delivered,2024-05-22 09:09:00,2024-05-16 09:09:00
order_015982,csess_0005517,2024-08-06 09:46:00,delivered,2024-08-18 09:46:00,2024-08-20 09:46:00
order_015983,csess_0005517,2025-11-16 22:04:00,delivered,2025-11-23 22:04:00,2025-11-25 22:04:00
order_015984,csess_0005518,2025-10-31 15:20:00,delivered,2025-11-09 15:20:00,2025-11-07 15:20:00
order_015985,csess_0005518,2024-05-12 12:24:00,delivered,2024-05-18 12:24:00,2024-05-21 12:24:00
order_015986,csess_0005518,2024-01-07 13:26:00,delivered,2024-01-18 13:26:00,2024-01-23 13:26:00
order_015987,csess_0005518,2025-07-07 21:07:00,delivered,2025-07-26 21:07:00,2025-07-27 21:07:00
order_015988,csess_0005519,2024-12-14 19:24:00,delivered,2025-01-10 19:24:00,2025-01-12 19:24:00
order_015989,csess_0005519,2025-09-12 11:57:00,delivered,2025-09-21 11:57:00,2025-09-24 11:57:00
order_015990,csess_0005519,2025-12-22 10:45:00,delivered,2026-01-21 10:45:00,2026-01-18 10:45:00
order_015991,csess_0005519,2024-05-20 09:15:00,delivered,2024-06-04 09:15:00,2024-06-07 09:15:00
order_015992,csess_0005520,2024-11-17 17:11:00,delivered,2024-11-19 17:11:00,2024-11-24 17:11:00
order_015993,csess_0005521,2025-12-20 09:42:00,delivered,2025-12-28 09:42:00,2026-01-02 09:42:00
order_015994,csess_0005522,2024-08-01 04:59:00,delivered,2024-09-03 04:59:00,2024-08-29 04:59:00
order_015995,csess_0005522,2025-02-01 21:06:00,delivered,2025-02-18 21:06:00,2025-02-26 21:06:00
order_015996,csess_0005523,2025-04-13 23:19:00,delivered,2025-04-23 23:19:00,2025-05-03 23:19:00
order_015997,csess_0005523,2024-06-30 14:14:00,delivered,2024-07-13 14:14:00,2024-07-12 14:14:00
order_015998,csess_0005523,2025-08-21 20:08:00,delivered,2025-09-04 20:08:00,2025-09-05 20:08:00
order_015999,csess_0005523,2025-11-12 13:32:00,delivered,2025-12-02 13:32:00,2025-12-04 13:32:00
order_016000,csess_0005523,2024-03-19 18:46:00,canceled,,2024-04-15 18:46:00
order_016001,csess_0005523,2024-10-20 18:39:00,delivered,2024-11-03 18:39:00,2024-10-31 18:39:00
order_016002,csess_0005524,2025-10-06 12:18:00,canceled,,2025-10-14 12:18:00
order_016003,csess_0005524,2025-10-05 12:06:00,canceled,,2025-10-13 12:06:00
order_016004,csess_0005524,2024-05-19 12:31:00,delivered,2024-06-09 12:31:00,2024-06-04 12:31:00
order_016005,csess_0005526,2024-11-24 09:53:00,delivered,2024-11-30 09:53:00,2024-12-05 09:53:00
order_016006,csess_0005526,2025-12-05 18:51:00,delivered,2025-12-25 18:51:00,2025-12-31 18:51:00
order_016007,csess_0005526,2025-02-09 10:13:00,delivered,2025-02-14 10:13:00,2025-02-19 10:13:00
order_016008,csess_0005526,2024-02-23 07:51:00,delivered,2024-03-14 07:51:00,2024-03-08 07:51:00
order_016009,csess_0005526,2024-11-30 08:38:00,delivered,2024-12-31 08:38:00,2024-12-27 08:38:00
order_016010,csess_0005527,2024-07-17 13:13:00,delivered,2024-07-30 13:13:00,2024-07-29 13:13:00
order_016011,csess_0005527,2025-03-11 20:46:00,delivered,2025-03-27 20:46:00,2025-03-24 20:46:00
order_016012,csess_0005527,2025-11-15 14:33:00,delivered,2025-11-29 14:33:00,2025-11-30 14:33:00
order_016013,csess_0005528,2024-08-05 16:35:00,delivered,2024-08-29 16:35:00,2024-08-30 16:35:00
order_016014,csess_0005528,2025-07-28 17:11:00,delivered,2025-08-09 17:11:00,2025-08-14 17:11:00
order_016015,csess_0005528,2024-04-02 11:27:00,delivered,2024-04-07 11:27:00,2024-04-13 11:27:00
order_016016,csess_0005528,2025-11-16 03:58:00,delivered,2025-12-09 03:58:00,2025-12-11 03:58:00
order_016017,csess_0005529,2024-05-01 14:04:00,delivered,2024-05-16 14:04:00,2024-05-19 14:04:00
order_016018,csess_0005529,2024-01-23 08:43:00,delivered,2024-02-10 08:43:00,2024-02-12 08:43:00
order_016019,csess_0005529,2025-11-25 17:49:00,canceled,,2025-12-09 17:49:00
order_016020,csess_0005530,2025-12-30 17:52:00,delivered,2026-01-23 17:52:00,2026-01-26 17:52:00
order_016021,csess_0005530,2025-12-28 10:47:00,delivered,2026-01-21 10:47:00,2026-01-23 10:47:00
order_016022,csess_0005531,2025-08-30 16:44:00,delivered,2025-09-10 16:44:00,2025-09-08 16:44:00
order_016023,csess_0005531,2024-07-30 14:43:00,canceled,,2024-08-10 14:43:00
order_016024,csess_0005531,2025-11-29 07:37:00,delivered,2025-12-04 07:37:00,2025-12-07 07:37:00
order_016025,csess_0005533,2024-12-22 19:12:00,delivered,2025-01-12 19:12:00,2025-01-18 19:12:00
order_016026,csess_0005532,2024-04-13 07:26:00,delivered,2024-04-20 07:26:00,2024-04-30 07:26:00
order_016027,csess_0005532,2025-04-12 09:11:00,delivered,2025-04-20 09:11:00,2025-04-30 09:11:00
order_016028,csess_0005533,2024-09-24 21:21:00,processing,,2024-10-11 21:21:00
order_016029,csess_0005533,2024-11-17 17:04:00,unavailable,,2024-12-05 17:04:00
order_016030,csess_0005533,2024-05-06 11:12:00,delivered,2024-05-17 11:12:00,2024-05-15 11:12:00
order_016031,csess_0005532,2025-04-17 11:32:00,delivered,2025-05-01 11:32:00,2025-05-07 11:32:00
order_016032,csess_0005533,2025-11-21 10:32:00,delivered,2025-12-01 10:32:00,2025-12-02 10:32:00
order_016033,csess_0005534,2024-07-10 02:10:00,delivered,2024-07-23 02:10:00,2024-07-28 02:10:00
order_016034,csess_0005534,2025-10-28 12:30:00,delivered,2025-11-19 12:30:00,2025-11-07 12:30:00
order_016035,csess_0005535,2024-04-24 19:14:00,delivered,2024-05-15 19:14:00,2024-05-10 19:14:00
order_016036,csess_0005536,2025-11-08 09:07:00,delivered,2025-11-16 09:07:00,2025-11-22 09:07:00
order_016037,csess_0005535,2024-12-17 13:52:00,processing,,2024-12-30 13:52:00
order_016038,csess_0005535,2024-11-04 09:03:00,delivered,2024-12-06 09:03:00,2024-12-01 09:03:00
order_016039,csess_0005535,2024-11-21 12:34:00,canceled,,2024-12-01 12:34:00
order_016040,csess_0005536,2024-11-17 21:16:00,delivered,2024-12-09 21:16:00,2024-12-15 21:16:00
order_016041,csess_0005535,2024-09-25 09:59:00,delivered,2024-10-10 09:59:00,2024-10-15 09:59:00
order_016042,csess_0005537,2024-10-19 09:14:00,delivered,2024-11-23 09:14:00,2024-11-15 09:14:00
order_016043,csess_0005537,2025-03-31 17:09:00,delivered,2025-04-24 17:09:00,2025-04-27 17:09:00
order_016044,csess_0005537,2025-10-12 11:13:00,delivered,2025-10-30 11:13:00,2025-11-01 11:13:00
order_016045,csess_0005538,2024-12-22 14:06:00,delivered,2025-01-03 14:06:00,2025-01-03 14:06:00
order_016046,csess_0005538,2024-02-28 19:24:00,delivered,2024-03-06 19:24:00,2024-03-09 19:24:00
order_016047,csess_0005538,2025-09-05 08:19:00,processing,,2025-09-27 08:19:00
order_016048,csess_0005538,2024-07-29 14:21:00,shipped,2024-08-12 14:21:00,2024-08-17 14:21:00
order_016049,csess_0005538,2025-03-02 09:11:00,delivered,2025-03-04 09:11:00,2025-03-11 09:11:00
order_016050,csess_0005538,2025-11-11 07:37:00,canceled,,2025-12-07 07:37:00
order_016051,csess_0005539,2025-02-02 20:30:00,delivered,2025-02-16 20:30:00,2025-02-20 20:30:00
order_016052,csess_0005539,2024-12-22 04:33:00,delivered,2024-12-27 04:33:00,2024-12-31 04:33:00
order_016053,csess_0005539,2024-10-12 11:23:00,canceled,,2024-10-22 11:23:00
order_016054,csess_0005539,2024-07-11 10:30:00,delivered,2024-07-28 10:30:00,2024-07-29 10:30:00
order_016055,csess_0005539,2024-12-22 00:06:00,delivered,2024-12-24 00:06:00,2025-01-01 00:06:00
order_016056,csess_0005539,2024-12-24 17:01:00,delivered,2025-01-19 17:01:00,2025-01-19 17:01:00
order_016057,csess_0005539,2024-02-22 06:51:00,delivered,2024-02-24 06:51:00,2024-03-03 06:51:00
order_016058,csess_0005539,2025-11-16 15:11:00,canceled,,2025-11-24 15:11:00
order_016059,csess_0005540,2025-02-10 18:13:00,canceled,,2025-03-06 18:13:00
order_016060,csess_0005541,2024-01-04 14:48:00,delivered,2024-01-13 14:48:00,2024-01-16 14:48:00
order_016061,csess_0005541,2024-04-13 22:24:00,delivered,2024-05-01 22:24:00,2024-05-01 22:24:00
order_016062,csess_0005543,2024-07-01 23:30:00,delivered,2024-07-26 23:30:00,2024-07-29 23:30:00
order_016063,csess_0005544,2025-05-28 20:44:00,delivered,2025-06-07 20:44:00,2025-06-06 20:44:00
order_016064,csess_0005544,2025-05-24 18:34:00,delivered,2025-06-02 18:34:00,2025-06-12 18:34:00
order_016065,csess_0005544,2025-10-29 19:49:00,canceled,,2025-11-23 19:49:00
order_016066,csess_0005545,2025-06-10 20:57:00,processing,,2025-06-24 20:57:00
order_016067,csess_0005545,2025-12-04 13:01:00,delivered,2025-12-23 13:01:00,2025-12-25 13:01:00
order_016068,csess_0005546,2025-05-11 10:53:00,shipped,2025-05-18 10:53:00,2025-05-18 10:53:00
order_016069,csess_0005546,2025-04-10 18:26:00,delivered,2025-04-28 18:26:00,2025-04-25 18:26:00
order_016070,csess_0005546,2025-10-30 17:45:00,delivered,2025-11-26 17:45:00,2025-11-24 17:45:00
order_016071,csess_0005547,2025-11-10 15:18:00,delivered,2025-11-25 15:18:00,2025-11-28 15:18:00
order_016072,csess_0005547,2025-03-29 09:57:00,processing,,2025-04-23 09:57:00
order_016073,csess_0005547,2024-09-30 07:49:00,delivered,2024-10-09 07:49:00,2024-10-10 07:49:00
order_016074,csess_0005547,2024-10-16 08:28:00,delivered,2024-10-24 08:28:00,2024-10-29 08:28:00
order_016075,csess_0005547,2025-02-05 11:49:00,delivered,2025-02-24 11:49:00,2025-02-28 11:49:00
order_016076,csess_0005547,2024-08-17 09:55:00,delivered,2024-08-27 09:55:00,2024-09-02 09:55:00
order_016077,csess_0005547,2025-03-01 10:55:00,delivered,2025-03-25 10:55:00,2025-03-21 10:55:00
order_016078,csess_0005548,2024-12-25 16:58:00,delivered,2024-12-28 16:58:00,2025-01-05 16:58:00
order_016079,csess_0005549,2024-10-15 11:25:00,delivered,2024-11-04 11:25:00,2024-11-02 11:25:00
order_016080,csess_0005549,2024-07-13 10:48:00,delivered,2024-07-23 10:48:00,2024-07-27 10:48:00
order_016081,csess_0005549,2025-11-04 16:59:00,delivered,2025-11-23 16:59:00,2025-11-20 16:59:00
order_016082,csess_0005550,2024-10-08 16:38:00,delivered,2024-10-11 16:38:00,2024-10-15 16:38:00
order_016083,csess_0005551,2024-05-18 12:55:00,delivered,2024-06-06 12:55:00,2024-06-11 12:55:00
order_016084,csess_0005551,2024-12-02 14:00:00,delivered,2024-12-18 14:00:00,2024-12-16 14:00:00
order_016085,csess_0005551,2025-04-18 14:34:00,delivered,2025-05-14 14:34:00,2025-05-13 14:34:00
order_016086,csess_0005551,2024-04-30 21:03:00,delivered,2024-05-14 21:03:00,2024-05-13 21:03:00
order_016087,csess_0005551,2024-02-20 11:54:00,delivered,2024-03-12 11:54:00,2024-03-17 11:54:00
order_016088,csess_0005551,2025-10-31 15:58:00,delivered,2025-11-28 15:58:00,2025-11-28 15:58:00
order_016089,csess_0005552,2024-07-23 14:26:00,delivered,2024-08-19 14:26:00,2024-08-21 14:26:00
order_016090,csess_0005552,2024-11-28 10:35:00,delivered,2024-12-18 10:35:00,2024-12-19 10:35:00
order_016091,csess_0005552,2025-10-14 15:22:00,shipped,2025-11-02 15:22:00,2025-11-05 15:22:00
order_016092,csess_0005553,2025-12-30 09:58:00,delivered,2026-01-15 09:58:00,2026-01-10 09:58:00
order_016093,csess_0005553,2024-06-13 07:04:00,delivered,2024-06-27 07:04:00,2024-07-01 07:04:00
order_016094,csess_0005554,2024-07-12 22:28:00,unavailable,,2024-07-25 22:28:00
order_016095,csess_0005554,2024-06-13 08:21:00,delivered,2024-07-05 08:21:00,2024-07-04 08:21:00
order_016096,csess_0005554,2025-11-11 00:46:00,delivered,2025-11-18 00:46:00,2025-11-24 00:46:00
order_016097,csess_0005555,2025-06-25 12:25:00,delivered,2025-07-15 12:25:00,2025-07-17 12:25:00
order_016098,csess_0005555,2024-12-19 22:10:00,delivered,2024-12-30 22:10:00,2024-12-31 22:10:00
order_016099,csess_0005555,2025-10-14 13:06:00,delivered,2025-10-27 13:06:00,2025-10-27 13:06:00
order_016100,csess_0005555,2024-09-25 20:08:00,delivered,2024-10-04 20:08:00,2024-10-07 20:08:00
order_016101,csess_0005556,2024-09-15 12:11:00,delivered,2024-10-04 12:11:00,2024-10-04 12:11:00
order_016102,csess_0005556,2025-10-06 18:57:00,delivered,2025-10-13 18:57:00,2025-10-15 18:57:00
order_016103,csess_0005558,2024-04-21 21:34:00,delivered,2024-05-12 21:34:00,2024-05-09 21:34:00
order_016104,csess_0005559,2025-10-23 09:49:00,canceled,,2025-11-09 09:49:00
order_016105,csess_0005561,2025-10-01 08:18:00,delivered,2025-10-08 08:18:00,2025-10-13 08:18:00
order_016106,csess_0005560,2024-11-05 20:50:00,delivered,2024-11-26 20:50:00,2024-11-26 20:50:00
order_016107,csess_0005561,2025-02-17 07:17:00,delivered,2025-03-02 07:17:00,2025-03-03 07:17:00
order_016108,csess_0005562,2024-03-10 14:46:00,delivered,2024-03-20 14:46:00,2024-03-27 14:46:00
order_016109,csess_0005565,2025-09-12 09:18:00,delivered,2025-09-22 09:18:00,2025-09-25 09:18:00
order_016110,csess_0005565,2024-07-27 20:03:00,delivered,2024-08-09 20:03:00,2024-08-06 20:03:00
order_016111,csess_0005563,2024-02-02 13:39:00,delivered,2024-02-18 13:39:00,2024-02-18 13:39:00
order_016112,csess_0005563,2025-10-22 19:29:00,delivered,2025-10-26 19:29:00,2025-10-31 19:29:00
order_016113,csess_0005566,2025-08-20 20:28:00,delivered,2025-08-24 20:28:00,2025-08-29 20:28:00
order_016114,csess_0005566,2024-06-01 20:45:00,delivered,2024-06-09 20:45:00,2024-06-20 20:45:00
order_016115,csess_0005566,2025-08-18 09:55:00,delivered,2025-08-30 09:55:00,2025-09-05 09:55:00
order_016116,csess_0005566,2025-10-03 19:25:00,delivered,2025-11-04 19:25:00,2025-11-01 19:25:00
order_016117,csess_0005567,2025-04-13 13:32:00,delivered,2025-05-09 13:32:00,2025-05-12 13:32:00
order_016118,csess_0005567,2025-04-03 07:48:00,delivered,2025-04-24 07:48:00,2025-04-27 07:48:00
order_016119,csess_0005567,2025-10-25 10:55:00,delivered,2025-11-12 10:55:00,2025-11-19 10:55:00
order_016120,csess_0005568,2025-02-10 08:21:00,delivered,2025-03-02 08:21:00,2025-03-03 08:21:00
order_016121,csess_0005568,2024-10-02 18:20:00,delivered,2024-10-24 18:20:00,2024-10-28 18:20:00
order_016122,csess_0005568,2025-06-18 08:01:00,delivered,2025-07-04 08:01:00,2025-07-04 08:01:00
order_016123,csess_0005568,2025-08-31 02:22:00,delivered,2025-09-11 02:22:00,2025-09-16 02:22:00
order_016124,csess_0005568,2025-10-12 11:40:00,delivered,2025-11-02 11:40:00,2025-11-01 11:40:00
order_016125,csess_0005569,2024-08-04 14:18:00,delivered,2024-08-28 14:18:00,2024-08-31 14:18:00
order_016126,csess_0005570,2025-05-07 18:11:00,delivered,2025-05-25 18:11:00,2025-06-03 18:11:00
order_016127,csess_0005570,2025-12-13 13:37:00,delivered,2025-12-28 13:37:00,2025-12-30 13:37:00
order_016128,csess_0005571,2025-01-19 19:50:00,delivered,2025-02-03 19:50:00,2025-02-14 19:50:00
order_016129,csess_0005571,2024-10-01 16:26:00,delivered,2024-10-25 16:26:00,2024-10-30 16:26:00
order_016130,csess_0005571,2025-09-13 15:36:00,shipped,2025-10-02 15:36:00,2025-10-06 15:36:00
order_016131,csess_0005572,2024-03-21 20:09:00,canceled,,2024-04-06 20:09:00
order_016132,csess_0005572,2024-11-24 02:59:00,delivered,2024-12-23 02:59:00,2024-12-22 02:59:00
order_016133,csess_0005573,2024-03-31 14:42:00,delivered,2024-04-12 14:42:00,2024-04-18 14:42:00
order_016134,csess_0005575,2025-02-24 18:33:00,delivered,2025-03-05 18:33:00,2025-03-08 18:33:00
order_016135,csess_0005575,2024-06-13 12:10:00,processing,,2024-07-03 12:10:00
order_016136,csess_0005575,2024-04-08 23:17:00,delivered,2024-04-27 23:17:00,2024-04-29 23:17:00
order_016137,csess_0005575,2025-05-29 07:00:00,delivered,2025-06-13 07:00:00,2025-06-19 07:00:00
order_016138,csess_0005575,2024-11-02 13:21:00,delivered,2024-11-12 13:21:00,2024-11-12 13:21:00
order_016139,csess_0005575,2025-01-23 07:16:00,delivered,2025-02-15 07:16:00,2025-02-16 07:16:00
order_016140,csess_0005575,2025-12-20 08:46:00,delivered,2026-01-06 08:46:00,2026-01-10 08:46:00
order_016141,csess_0005576,2024-06-07 14:55:00,delivered,2024-06-17 14:55:00,2024-06-24 14:55:00
order_016142,csess_0005576,2025-01-24 18:10:00,delivered,2025-01-30 18:10:00,2025-02-04 18:10:00
order_016143,csess_0005576,2025-12-04 16:47:00,shipped,2025-12-24 16:47:00,2025-12-24 16:47:00
order_016144,csess_0005577,2025-11-23 18:48:00,shipped,2025-12-13 18:48:00,2025-12-13 18:48:00
order_016145,csess_0005577,2024-09-23 08:52:00,delivered,2024-10-17 08:52:00,2024-10-15 08:52:00
order_016146,csess_0005578,2025-03-08 14:46:00,delivered,2025-04-08 14:46:00,2025-04-05 14:46:00
order_016147,csess_0005578,2024-05-30 14:39:00,delivered,2024-06-22 14:39:00,2024-06-26 14:39:00
order_016148,csess_0005578,2024-03-27 20:07:00,delivered,2024-04-19 20:07:00,2024-04-16 20:07:00
order_016149,csess_0005578,2025-12-21 08:51:00,delivered,2026-01-03 08:51:00,2026-01-05 08:51:00
order_016150,csess_0005579,2025-03-25 13:24:00,delivered,2025-04-04 13:24:00,2025-04-10 13:24:00
order_016151,csess_0005579,2025-04-14 08:42:00,delivered,2025-04-16 08:42:00,2025-04-21 08:42:00
order_016152,csess_0005579,2025-11-01 21:15:00,delivered,2025-11-15 21:15:00,2025-11-23 21:15:00
order_016153,csess_0005580,2024-07-25 12:23:00,delivered,2024-08-10 12:23:00,2024-08-17 12:23:00
order_016154,csess_0005580,2024-03-15 13:31:00,delivered,2024-04-01 13:31:00,2024-04-06 13:31:00
order_016155,csess_0005581,2025-05-04 20:04:00,delivered,2025-05-21 20:04:00,2025-05-15 20:04:00
order_016156,csess_0005581,2025-07-26 07:42:00,shipped,2025-08-10 07:42:00,2025-08-18 07:42:00
order_016157,csess_0005581,2024-03-26 14:03:00,delivered,2024-04-21 14:03:00,2024-04-19 14:03:00
order_016158,csess_0005581,2025-11-25 12:49:00,delivered,2025-12-13 12:49:00,2025-12-24 12:49:00
order_016159,csess_0005582,2024-09-14 07:53:00,delivered,2024-09-20 07:53:00,2024-09-21 07:53:00
order_016160,csess_0005582,2024-09-22 08:32:00,delivered,2024-10-19 08:32:00,2024-10-20 08:32:00
order_016161,csess_0005582,2025-12-28 09:54:00,canceled,,2026-01-04 09:54:00
order_016162,csess_0005583,2024-08-10 12:20:00,shipped,2024-08-13 12:20:00,2024-08-23 12:20:00
order_016163,csess_0005583,2024-12-22 21:25:00,delivered,2024-12-28 21:25:00,2024-12-29 21:25:00
order_016164,csess_0005583,2024-05-11 21:58:00,delivered,2024-06-05 21:58:00,2024-06-05 21:58:00
order_016165,csess_0005583,2025-10-08 12:25:00,delivered,2025-10-15 12:25:00,2025-10-23 12:25:00
order_016166,csess_0005584,2025-11-20 07:10:00,delivered,2025-12-05 07:10:00,2025-11-28 07:10:00
order_016167,csess_0005584,2024-07-12 10:03:00,delivered,2024-07-16 10:03:00,2024-07-27 10:03:00
order_016168,csess_0005584,2025-11-30 08:51:00,delivered,2025-12-16 08:51:00,2025-12-20 08:51:00
order_016169,csess_0005584,2024-09-16 16:49:00,unavailable,,2024-10-11 16:49:00
order_016170,csess_0005584,2025-11-04 10:32:00,shipped,2025-11-24 10:32:00,2025-11-30 10:32:00
order_016171,csess_0005584,2024-03-22 20:42:00,delivered,2024-03-29 20:42:00,2024-04-02 20:42:00
order_016172,csess_0005584,2024-06-07 22:39:00,delivered,2024-07-04 22:39:00,2024-07-02 22:39:00
order_016173,csess_0005585,2025-02-05 13:39:00,delivered,2025-02-25 13:39:00,2025-03-03 13:39:00
order_016174,csess_0005585,2024-06-30 16:41:00,delivered,2024-07-14 16:41:00,2024-07-16 16:41:00
order_016175,csess_0005585,2025-11-15 17:18:00,delivered,2025-11-28 17:18:00,2025-12-02 17:18:00
order_016176,csess_0005585,2025-08-27 12:16:00,delivered,2025-09-03 12:16:00,2025-09-09 12:16:00
order_016177,csess_0005585,2025-03-28 15:39:00,delivered,2025-04-05 15:39:00,2025-04-11 15:39:00
order_016178,csess_0005586,2025-04-12 10:02:00,canceled,,2025-05-05 10:02:00
order_016179,csess_0005586,2024-07-06 15:21:00,unavailable,,2024-07-25 15:21:00
order_016180,csess_0005586,2025-06-22 10:07:00,delivered,2025-07-16 10:07:00,2025-07-21 10:07:00
order_016181,csess_0005586,2024-08-07 11:11:00,delivered,2024-08-20 11:11:00,2024-08-18 11:11:00
order_016182,csess_0005586,2025-10-16 08:59:00,delivered,2025-10-23 08:59:00,2025-10-27 08:59:00
order_016183,csess_0005587,2024-12-26 16:19:00,delivered,2025-01-10 16:19:00,2025-01-11 16:19:00
order_016184,csess_0005587,2025-06-28 11:25:00,delivered,2025-07-25 11:25:00,2025-07-25 11:25:00
order_016185,csess_0005587,2025-10-19 08:41:00,delivered,2025-10-25 08:41:00,2025-10-30 08:41:00
order_016186,csess_0005589,2025-02-24 10:12:00,delivered,2025-03-11 10:12:00,2025-03-15 10:12:00
order_016187,csess_0005588,2024-10-09 19:18:00,delivered,2024-10-23 19:18:00,2024-10-26 19:18:00
order_016188,csess_0005588,2025-10-07 20:22:00,delivered,2025-10-16 20:22:00,2025-10-19 20:22:00
order_016189,csess_0005589,2024-09-29 09:30:00,delivered,2024-10-15 09:30:00,2024-10-18 09:30:00
order_016190,csess_0005588,2025-03-22 00:24:00,delivered,2025-04-15 00:24:00,2025-04-17 00:24:00
order_016191,csess_0005590,2025-12-28 13:46:00,delivered,2026-01-17 13:46:00,2026-01-21 13:46:00
order_016192,csess_0005590,2025-02-09 11:33:00,processing,,2025-03-04 11:33:00
order_016193,csess_0005590,2024-12-07 17:48:00,delivered,2024-12-14 17:48:00,2024-12-18 17:48:00
order_016194,csess_0005591,2025-11-22 19:00:00,delivered,2025-12-10 19:00:00,2025-12-19 19:00:00
order_016195,csess_0005591,2024-06-02 17:26:00,delivered,2024-06-19 17:26:00,2024-06-20 17:26:00
order_016196,csess_0005593,2024-12-20 17:29:00,delivered,2025-01-06 17:29:00,2025-01-05 17:29:00
order_016197,csess_0005592,2025-02-17 09:39:00,delivered,2025-03-03 09:39:00,2025-03-11 09:39:00
order_016198,csess_0005594,2024-09-13 19:14:00,delivered,2024-09-27 19:14:00,2024-10-02 19:14:00
order_016199,csess_0005594,2025-06-10 14:06:00,delivered,2025-06-12 14:06:00,2025-06-17 14:06:00
order_016200,csess_0005594,2024-02-12 20:07:00,delivered,2024-02-18 20:07:00,2024-02-29 20:07:00
order_016201,csess_0005594,2025-11-23 13:57:00,delivered,2025-11-28 13:57:00,2025-12-02 13:57:00
order_016202,csess_0005595,2024-05-23 19:59:00,canceled,,2024-06-01 19:59:00
order_016203,csess_0005595,2024-12-25 17:29:00,delivered,2025-01-13 17:29:00,2025-01-14 17:29:00
order_016204,csess_0005595,2025-10-25 10:29:00,delivered,2025-11-22 10:29:00,2025-11-20 10:29:00
order_016205,csess_0005596,2024-07-12 09:58:00,delivered,2024-07-30 09:58:00,2024-08-06 09:58:00
order_016206,csess_0005596,2024-02-14 18:42:00,delivered,2024-02-17 18:42:00,2024-02-26 18:42:00
order_016207,csess_0005596,2024-09-13 07:15:00,delivered,2024-09-21 07:15:00,2024-09-22 07:15:00
order_016208,csess_0005596,2025-10-02 23:39:00,canceled,,2025-10-21 23:39:00
order_016209,csess_0005597,2024-11-28 16:01:00,delivered,2024-11-30 16:01:00,2024-12-06 16:01:00
order_016210,csess_0005597,2024-05-07 10:58:00,delivered,2024-05-27 10:58:00,2024-06-04 10:58:00
order_016211,csess_0005597,2025-10-01 23:38:00,unavailable,,2025-10-11 23:38:00
order_016212,csess_0005598,2025-12-03 15:48:00,delivered,2025-12-14 15:48:00,2025-12-14 15:48:00
order_016213,csess_0005599,2024-12-31 16:21:00,delivered,2025-01-02 16:21:00,2025-01-07 16:21:00
order_016214,csess_0005599,2025-10-11 07:53:00,delivered,2025-10-21 07:53:00,2025-10-21 07:53:00
order_016215,csess_0005598,2024-09-29 08:37:00,delivered,2024-10-10 08:37:00,2024-10-10 08:37:00
order_016216,csess_0005599,2025-09-22 13:38:00,delivered,2025-09-30 13:38:00,2025-10-02 13:38:00
order_016217,csess_0005598,2024-09-29 10:34:00,delivered,2024-10-07 10:34:00,2024-10-09 10:34:00
order_016218,csess_0005600,2025-11-22 08:05:00,delivered,2025-12-17 08:05:00,2025-12-19 08:05:00
