order_id,order_item_id,product_id,seller_id,price,freight_value
order_016789,1,prod_02997,seller_0030,22.98,55.75
order_016790,1,prod_01179,seller_0035,111.98,59.19
order_016790,2,prod_00039,seller_0208,33.37,45.51
order_016791,1,prod_00748,seller_0030,117.11,37.19
order_016792,1,prod_00200,seller_0026,239.93,23.99
order_016793,1,prod_04522,seller_0039,25.97,58.31
order_016794,1,prod_00229,seller_0043,20.35,22.38
order_016795,1,prod_01617,seller_0006,109.62,50.89
order_016796,1,prod_01773,seller_0009,20.6,43.34
order_016797,1,prod_00330,seller_0036,30.9,41.99
order_016798,1,prod_01461,seller_0040,124.97,63.68
order_016799,1,prod_02737,seller_0036,34.24,41.06
order_016800,1,prod_02680,seller_0118,275.23,25.75
order_016800,2,prod_01849,seller_0023,27.0,25.6
order_016801,1,prod_00385,seller_0024,99.4,50.57
order_016801,2,prod_03591,seller_0019,245.16,43.7
order_016802,1,prod_03529,seller_0205,174.14,13.01
order_016803,1,prod_01427,seller_0008,34.92,64.69
order_016804,1,prod_00209,seller_0003,78.27,61.15
order_016805,1,prod_03556,seller_0042,9.9,27.36
order_016805,2,prod_04156,seller_0009,52.89,42.83
order_016806,1,prod_02716,seller_0027,68.26,8.14
order_016806,2,prod_03897,seller_0032,84.74,46.04
order_016807,1,prod_04438,seller_0033,70.82,46.07
order_016808,1,prod_02648,seller_0037,130.02,30.53
order_016808,2,prod_01935,seller_0021,21.71,64.56
order_016809,1,prod_00501,seller_0000,90.35,32.86
order_016809,2,prod_03123,seller_0043,139.77,18.09
order_016810,1,prod_00738,seller_0041,18.18,54.42
order_016810,2,prod_04388,seller_0002,90.32,47.19
order_016811,1,prod_00988,seller_0031,25.99,32.06
order_016812,1,prod_02100,seller_0128,47.29,25.21
order_016813,1,prod_01347,seller_0132,94.66,40.59
order_016814,1,prod_00708,seller_0102,121.83,53.58
order_016815,1,prod_03740,seller_0005,97.93,47.88
order_016815,2,prod_03568,seller_0002,437.29,16.64
order_016816,1,prod_01453,seller_0089,45.02,57.55
order_016816,2,prod_03950,seller_0195,144.06,64.44
order_016817,1,prod_01710,seller_0036,121.75,42.44
order_016818,1,prod_01012,seller_0013,55.34,9.84
order_016819,1,prod_04733,seller_0189,380.27,48.25
order_016820,1,prod_02074,seller_0012,72.37,12.38
order_016821,1,prod_01284,seller_0039,33.91,8.21
order_016821,2,prod_03475,seller_0037,37.28,41.65
order_016822,1,prod_00121,seller_0030,77.36,48.12
order_016822,2,prod_01271,seller_0028,40.32,43.58
order_016823,1,prod_03027,seller_0030,39.08,40.54
order_016823,2,prod_00412,seller_0019,25.51,20.29
order_016824,1,prod_01667,seller_0088,98.29,46.96
order_016825,1,prod_00620,seller_0037,103.84,49.54
order_016826,1,prod_00479,seller_0153,120.83,54.33
order_016826,2,prod_02066,seller_0042,44.17,48.32
order_016827,1,prod_01216,seller_0029,12.28,43.45
order_016827,2,prod_00744,seller_0005,33.28,17.46
order_016828,1,prod_01016,seller_0018,113.97,60.95
order_016829,1,prod_00214,seller_0019,75.86,40.33
order_016830,1,prod_00367,seller_0003,86.34,44.87
order_016831,1,prod_01988,seller_0018,132.43,20.25
order_016832,1,prod_04404,seller_0037,119.33,63.83
order_016833,1,prod_00486,seller_0010,103.52,43.29
order_016834,1,prod_01600,seller_0002,99.96,11.28
order_016835,1,prod_01829,seller_0023,30.85,60.28
order_016836,1,prod_02944,seller_0020,192.84,49.01
order_016837,1,prod_02596,seller_0036,194.54,29.62
order_016838,1,prod_03385,seller_0001,117.51,23.34
order_016839,1,prod_01450,seller_0174,48.13,39.71
order_016840,1,prod_04001,seller_0042,9.9,27.81
order_016841,1,prod_02457,seller_0034,35.32,13.67
order_016841,2,prod_01216,seller_0008,60.52,36.15
order_016842,1,prod_02388,seller_0020,57.89,8.79
order_016843,1,prod_02713,seller_0011,115.57,21.64
order_016844,1,prod_04447,seller_0000,41.64,25.63
order_016845,1,prod_02039,seller_0001,15.71,38.02
order_016846,1,prod_04350,seller_0025,54.14,20.08
order_016846,2,prod_02233,seller_0013,57.01,16.42
order_016847,1,prod_00545,seller_0033,12.07,29.83
order_016848,1,prod_04130,seller_0040,175.65,40.43
order_016848,2,prod_03976,seller_0137,21.1,63.83
order_016848,3,prod_04858,seller_0014,84.23,54.1
order_016849,1,prod_03042,seller_0029,63.29,39.9
order_016850,1,prod_03334,seller_0001,34.34,30.59
order_016850,2,prod_03890,seller_0012,89.21,62.51
order_016851,1,prod_04022,seller_0023,93.75,24.82
order_016852,1,prod_00215,seller_0129,58.98,35.12
order_016853,1,prod_00609,seller_0024,33.88,13.96
order_016854,1,prod_00632,seller_0028,20.79,14.62
order_016854,2,prod_01084,seller_0126,91.8,25.54
order_016855,1,prod_03419,seller_0027,56.77,57.1
order_016855,2,prod_02547,seller_0023,87.73,58.31
order_016856,1,prod_03940,seller_0022,29.69,40.87
order_016856,2,prod_01936,seller_0036,30.5,39.11
order_016857,1,prod_00695,seller_0072,97.8,14.3
order_016858,1,prod_03862,seller_0032,261.78,18.47
order_016858,2,prod_01147,seller_0009,19.5,13.59
order_016859,1,prod_01536,seller_0023,20.07,21.76
order_016859,2,prod_04282,seller_0001,115.18,19.38
order_016860,1,prod_00531,seller_0003,38.92,57.29
order_016861,1,prod_02179,seller_0027,116.69,20.35
order_016862,1,prod_00580,seller_0021,15.91,36.7
order_016863,1,prod_03734,seller_0010,57.9,10.33
order_016864,1,prod_00900,seller_0037,16.03,37.01
order_016865,1,prod_02294,seller_0039,30.21,49.52
order_016866,1,prod_03794,seller_0004,63.83,59.18
order_016866,2,prod_01871,seller_0009,54.13,57.59
order_016866,3,prod_04393,seller_0018,9.9,24.49
order_016867,1,prod_01833,seller_0035,24.56,34.07
order_016868,1,prod_04779,seller_0182,238.21,24.62
order_016868,2,prod_03390,seller_0173,145.85,52.33
order_016868,3,prod_01901,seller_0002,9.9,59.79
order_016869,1,prod_00798,seller_0176,60.34,23.6
order_016870,1,prod_04054,seller_0175,53.36,31.75
order_016870,2,prod_01946,seller_0040,343.63,54.64
order_016871,1,prod_01592,seller_0019,39.36,38.05
order_016872,1,prod_02684,seller_0028,34.05,32.72
order_016872,2,prod_02299,seller_0109,60.02,61.63
order_016872,3,prod_04224,seller_0003,139.8,16.58
order_016873,1,prod_01745,seller_0039,100.93,40.96
order_016874,1,prod_01262,seller_0076,97.81,62.94
order_016874,2,prod_04761,seller_0026,13.16,9.34
order_016874,3,prod_04532,seller_0033,45.9,30.71
order_016875,1,prod_01564,seller_0025,145.35,50.12
order_016875,2,prod_00139,seller_0000,30.01,56.29
order_016876,1,prod_00056,seller_0117,53.04,54.38
order_016877,1,prod_00321,seller_0000,84.16,62.79
order_016878,1,prod_02217,seller_0039,85.5,39.35
order_016879,1,prod_03428,seller_0075,22.71,62.66
order_016879,2,prod_00627,seller_0022,93.3,21.96
order_016879,3,prod_00819,seller_0015,546.92,25.54
order_016880,1,prod_00098,seller_0176,117.58,60.41
order_016881,1,prod_01875,seller_0027,68.82,55.52
order_016882,1,prod_01840,seller_0034,61.13,35.01
order_016883,1,prod_03554,seller_0026,214.12,58.05
order_016883,2,prod_03335,seller_0020,78.45,28.99
order_016884,1,prod_01775,seller_0008,43.35,35.38
order_016885,1,prod_00237,seller_0052,181.96,59.13
order_016886,1,prod_03346,seller_0016,33.9,21.86
order_016887,1,prod_02960,seller_0006,56.18,20.35
order_016888,1,prod_03921,seller_0044,11.55,57.31
order_016888,2,prod_00140,seller_0013,29.75,41.63
order_016889,1,prod_04199,seller_0082,10.45,12.81
order_016890,1,prod_04379,seller_0019,76.48,17.4
order_016890,2,prod_00083,seller_0037,141.07,19.31
order_016891,1,prod_00081,seller_0126,40.12,10.49
order_016892,1,prod_03917,seller_0009,44.87,23.67
order_016893,1,prod_03187,seller_0038,100.37,26.69
order_016893,2,prod_01439,seller_0037,76.86,31.37
order_016894,1,prod_02250,seller_0038,149.8,33.96
order_016894,2,prod_03509,seller_0130,17.47,61.65
order_016895,1,prod_03665,seller_0038,35.24,47.36
order_016896,1,prod_00356,seller_0206,662.58,44.99
order_016897,1,prod_01471,seller_0035,108.48,51.7
order_016898,1,prod_04491,seller_0040,10.07,35.86
order_016899,1,prod_03949,seller_0135,31.22,51.52
order_016900,1,prod_04709,seller_0002,19.35,46.3
order_016901,1,prod_02064,seller_0176,76.57,23.15
order_016902,1,prod_04788,seller_0041,117.18,31.84
order_016903,1,prod_01750,seller_0007,39.86,44.93
order_016904,1,prod_03716,seller_0127,27.72,10.88
order_016905,1,prod_04788,seller_0010,26.08,24.35
order_016905,2,prod_01292,seller_0030,204.3,35.62
order_016906,1,prod_00089,seller_0007,18.66,20.63
order_016907,1,prod_02168,seller_0194,68.94,31.8
order_016908,1,prod_01239,seller_0034,9.9,38.27
order_016909,1,prod_02670,seller_0153,132.51,55.84
order_016910,1,prod_03199,seller_0017,123.59,50.18
order_016911,1,prod_04939,seller_0069,115.3,38.37
order_016912,1,prod_03513,seller_0008,92.55,54.24
order_016913,1,prod_02452,seller_0037,44.88,14.53
order_016913,2,prod_02106,seller_0159,28.16,9.51
order_016914,1,prod_03805,seller_0020,33.96,27.32
order_016914,2,prod_00681,seller_0038,40.33,10.63
order_016915,1,prod_01928,seller_0022,106.53,46.18
order_016916,1,prod_02458,seller_0025,210.74,53.22
order_016916,2,prod_04400,seller_0054,36.91,31.58
order_016917,1,prod_04969,seller_0039,61.23,59.88
order_016918,1,prod_02973,seller_0038,9.9,11.41
order_016918,2,prod_04989,seller_0031,30.97,19.47
order_016918,3,prod_04664,seller_0020,56.65,22.9
order_016919,1,prod_03515,seller_0029,11.73,27.12
order_016919,2,prod_02417,seller_0005,123.97,54.25
order_016920,1,prod_03067,seller_0041,222.79,22.09
order_016920,2,prod_01237,seller_0014,112.69,48.49
order_016921,1,prod_03710,seller_0017,66.42,49.12
order_016922,1,prod_03304,seller_0036,185.23,15.16
order_016923,1,prod_03113,seller_0194,105.58,64.79
order_016924,1,prod_01436,seller_0042,177.63,60.11
order_016924,2,prod_03299,seller_0200,29.66,60.24
order_016925,1,prod_02365,seller_0043,58.21,21.23
order_016926,1,prod_04506,seller_0031,99.61,42.64
order_016926,2,prod_04231,seller_0035,16.27,61.74
order_016927,1,prod_00245,seller_0017,78.13,56.13
order_016928,1,prod_03115,seller_0005,108.57,26.94
order_016929,1,prod_00991,seller_0018,48.18,33.35
order_016930,1,prod_01762,seller_0038,51.61,32.04
order_016930,2,prod_02564,seller_0070,79.55,31.04
order_016931,1,prod_03229,seller_0004,103.3,33.27
order_016932,1,prod_02624,seller_0005,67.97,28.83
order_016933,1,prod_03224,seller_0033,282.61,42.65
order_016934,1,prod_00416,seller_0031,31.17,25.2
order_016934,2,prod_04047,seller_0022,58.03,21.61
order_016935,1,prod_03100,seller_0020,191.6,28.0
order_016936,1,prod_04968,seller_0020,103.31,25.98
order_016937,1,prod_02081,seller_0014,157.75,50.29
order_016938,1,prod_01177,seller_0019,103.79,19.19
order_016939,1,prod_04981,seller_0025,64.02,32.39
order_016940,1,prod_02953,seller_0023,80.91,51.62
order_016941,1,prod_03134,seller_0004,103.96,29.91
order_016942,1,prod_03720,seller_0014,31.02,18.44
order_016943,1,prod_00183,seller_0037,20.77,13.93
order_016943,2,prod_01928,seller_0029,33.29,23.99
order_016944,1,prod_00483,seller_0026,41.01,39.52
order_016945,1,prod_02550,seller_0008,254.01,54.78
order_016946,1,prod_02310,seller_0036,48.25,12.43
order_016947,1,prod_00193,seller_0025,63.1,36.54
order_016947,2,prod_03013,seller_0009,30.73,37.52
order_016948,1,prod_00605,seller_0022,25.6,10.59
order_016949,1,prod_04261,seller_0008,174.97,57.44
order_016950,1,prod_04034,seller_0003,70.55,40.08
order_016951,1,prod_00160,seller_0016,85.48,27.08
order_016952,1,prod_00358,seller_0008,57.85,10.46
order_016953,1,prod_04694,seller_0019,106.26,50.54
order_016953,2,prod_00444,seller_0053,28.53,19.41
order_016953,3,prod_03238,seller_0091,29.7,39.15
order_016954,1,prod_00873,seller_0020,12.77,31.2
order_016955,1,prod_01587,seller_0020,25.85,48.15
order_016956,1,prod_03157,seller_0030,54.65,43.48
order_016956,2,prod_04709,seller_0019,203.98,53.48
order_016957,1,prod_01577,seller_0005,37.08,50.1
order_016958,1,prod_00949,seller_0010,49.34,38.53
order_016959,1,prod_02330,seller_0016,62.1,30.84
order_016960,1,prod_01453,seller_0005,270.11,48.26
order_016961,1,prod_04973,seller_0013,56.68,21.14
order_016962,1,prod_02193,seller_0028,264.56,47.73
order_016962,2,prod_01625,seller_0042,58.34,64.45
order_016963,1,prod_02741,seller_0003,38.99,22.99
order_016964,1,prod_03706,seller_0122,9.9,41.97
order_016965,1,prod_04069,seller_0028,66.05,25.81
order_016966,1,prod_00278,seller_0019,40.51,55.15
order_016966,2,prod_02463,seller_0020,194.72,16.36
order_016966,3,prod_02796,seller_0026,46.0,20.81
order_016967,1,prod_03232,seller_0155,262.1,61.95
order_016968,1,prod_01724,seller_0020,67.0,23.85
order_016969,1,prod_02204,seller_0105,84.97,25.65
order_016970,1,prod_03616,seller_0003,142.15,12.17
order_016971,1,prod_00404,seller_0017,30.2,62.15
order_016971,2,prod_00089,seller_0025,255.13,21.99
order_016971,3,prod_04199,seller_0009,37.69,10.92
order_016972,1,prod_03477,seller_0040,69.16,47.1
order_016972,2,prod_01141,seller_0171,18.74,29.22
order_016973,1,prod_00698,seller_0003,138.07,18.23
order_016974,1,prod_01936,seller_0043,102.77,58.11
order_016974,2,prod_00728,seller_0027,79.6,17.89
order_016974,3,prod_04802,seller_0000,24.8,25.62
order_016975,1,prod_04322,seller_0039,189.58,62.9
order_016976,1,prod_01199,seller_0034,20.2,63.55
order_016977,1,prod_00636,seller_0158,73.3,42.31
order_016978,1,prod_01820,seller_0022,92.62,47.37
order_016979,1,prod_03585,seller_0054,397.37,53.76
order_016980,1,prod_00845,seller_0085,28.05,10.17
order_016981,1,prod_00152,seller_0039,42.3,40.18
order_016981,2,prod_00547,seller_0030,45.53,36.31
order_016982,1,prod_02393,seller_0009,29.32,12.27
order_016983,1,prod_00683,seller_0006,30.68,32.8
order_016984,1,prod_01868,seller_0034,62.62,64.81
order_016985,1,prod_04365,seller_0029,34.5,54.97
order_016985,2,prod_00994,seller_0012,63.36,27.41
order_016986,1,prod_00779,seller_0014,165.58,31.17
order_016987,1,prod_02656,seller_0034,26.65,36.48
order_016988,1,prod_04954,seller_0006,133.55,48.7
order_016988,2,prod_01268,seller_0004,26.15,43.28
order_016989,1,prod_04991,seller_0199,43.31,58.59
order_016990,1,prod_01412,seller_0021,74.02,29.78
order_016991,1,prod_04923,seller_0056,401.18,31.72
order_016992,1,prod_00746,seller_0000,9.9,25.1
order_016993,1,prod_00650,seller_0057,88.44,19.27
order_016994,1,prod_03664,seller_0024,23.92,12.3
order_016995,1,prod_03099,seller_0009,29.55,24.22
order_016996,1,prod_03321,seller_0172,134.24,57.62
order_016997,1,prod_04055,seller_0037,9.9,11.5
order_016997,2,prod_00293,seller_0017,112.17,41.8
order_016998,1,prod_03433,seller_0034,65.17,21.74
order_016999,1,prod_04376,seller_0040,44.77,12.58
order_017000,1,prod_02040,seller_0022,18.45,29.35
order_017001,1,prod_00614,seller_0012,272.23,38.39
order_017001,2,prod_02532,seller_0014,69.42,64.77
order_017002,1,prod_01896,seller_0015,97.82,31.79
order_017003,1,prod_01978,seller_0017,119.94,35.89
order_017003,2,prod_04015,seller_0041,88.04,53.13
order_017003,3,prod_02875,seller_0014,61.16,43.89
order_017004,1,prod_03348,seller_0011,17.66,10.06
order_017005,1,prod_04506,seller_0209,26.25,32.92
order_017006,1,prod_04631,seller_0017,193.62,43.36
order_017006,2,prod_04446,seller_0039,18.7,16.49
order_017007,1,prod_01714,seller_0011,53.0,40.73
order_017008,1,prod_00175,seller_0129,154.45,49.74
order_017009,1,prod_03770,seller_0043,33.99,49.43
order_017009,2,prod_00981,seller_0141,162.74,41.31
order_017010,1,prod_02660,seller_0041,59.29,59.5
order_017011,1,prod_01367,seller_0030,83.34,48.86
order_017012,1,prod_01164,seller_0037,275.08,8.55
order_017013,1,prod_01044,seller_0037,15.49,35.15
order_017013,2,prod_04920,seller_0037,153.73,16.47
order_017013,3,prod_03421,seller_0034,31.1,22.02
order_017014,1,prod_02475,seller_0015,12.36,17.92
order_017015,1,prod_03414,seller_0033,10.38,14.74
order_017016,1,prod_03279,seller_0001,25.69,30.03
order_017017,1,prod_00062,seller_0021,56.06,45.11
order_017018,1,prod_00537,seller_0079,88.03,33.86
order_017018,2,prod_02834,seller_0010,61.19,40.83
order_017019,1,prod_04006,seller_0039,54.6,53.94
order_017020,1,prod_03289,seller_0025,74.26,39.31
order_017021,1,prod_04171,seller_0024,77.28,27.4
order_017022,1,prod_03005,seller_0035,11.12,11.63
order_017023,1,prod_02402,seller_0030,71.54,47.06
order_017024,1,prod_02075,seller_0006,264.99,26.03
order_017025,1,prod_01357,seller_0026,249.66,29.8
order_017026,1,prod_00031,seller_0018,39.3,55.73
order_017027,1,prod_00011,seller_0036,10.97,48.59
order_017028,1,prod_02631,seller_0024,9.9,19.9
order_017028,2,prod_04911,seller_0000,32.52,44.08
order_017028,3,prod_02349,seller_0037,37.36,49.69
order_017029,1,prod_02022,seller_0026,9.9,8.18
order_017030,1,prod_03208,seller_0039,33.65,38.89
order_017031,1,prod_00510,seller_0039,151.69,33.67
order_017032,1,prod_02959,seller_0041,45.18,57.36
order_017032,2,prod_03194,seller_0027,20.17,45.22
order_017033,1,prod_04361,seller_0037,39.38,57.81
order_017034,1,prod_01009,seller_0027,45.48,35.81
order_017035,1,prod_01243,seller_0006,62.04,17.22
order_017036,1,prod_04159,seller_0021,23.32,46.73
order_017037,1,prod_02098,seller_0034,43.83,18.55
order_017038,1,prod_03247,seller_0017,73.21,47.02
order_017039,1,prod_01802,seller_0024,107.21,27.61
order_017040,1,prod_01577,seller_0035,225.6,44.79
order_017041,1,prod_04026,seller_0050,104.89,11.9
order_017042,1,prod_02194,seller_0002,26.23,28.8
order_017043,1,prod_01376,seller_0031,725.04,27.08
order_017043,2,prod_04419,seller_0043,50.36,19.77
order_017044,1,prod_00734,seller_0041,36.27,58.71
order_017045,1,prod_04265,seller_0033,31.71,21.38
order_017046,1,prod_03948,seller_0025,78.94,52.61
order_017047,1,prod_04996,seller_0028,17.28,9.12
order_017048,1,prod_01739,seller_0018,40.63,13.3
order_017049,1,prod_00834,seller_0002,26.04,22.27
order_017050,1,prod_04454,seller_0023,21.36,31.58
order_017051,1,prod_00405,seller_0026,113.74,37.29
order_017051,2,prod_02876,seller_0028,13.07,19.09
order_017052,1,prod_02231,seller_0085,34.69,32.82
order_017053,1,prod_04595,seller_0024,54.6,57.48
order_017053,2,prod_02606,seller_0004,64.39,54.0
order_017054,1,prod_00954,seller_0005,59.91,55.21
order_017055,1,prod_03691,seller_0074,46.51,21.26
order_017055,2,prod_04541,seller_0118,199.62,34.97
order_017056,1,prod_04474,seller_0001,48.61,25.79
order_017056,2,prod_00803,seller_0073,188.66,31.45
order_017056,3,prod_04815,seller_0189,12.2,29.74
order_017057,1,prod_02304,seller_0028,14.62,60.38
order_017058,1,prod_04395,seller_0130,9.9,31.96
order_017059,1,prod_03749,seller_0030,38.06,26.51
order_017060,1,prod_02985,seller_0033,76.12,23.0
order_017060,2,prod_00944,seller_0003,57.3,13.63
order_017061,1,prod_00316,seller_0036,95.96,53.27
order_017062,1,prod_01327,seller_0035,46.97,31.19
order_017063,1,prod_01690,seller_0032,163.77,41.55
order_017064,1,prod_03749,seller_0023,45.47,26.53
order_017064,2,prod_03748,seller_0019,73.28,26.63
order_017065,1,prod_01126,seller_0017,470.88,15.57
order_017066,1,prod_04579,seller_0009,37.51,26.47
order_017066,2,prod_00511,seller_0041,50.61,14.04
order_017067,1,prod_01934,seller_0049,14.63,15.74
order_017068,1,prod_00650,seller_0012,39.6,15.54
order_017069,1,prod_00348,seller_0009,79.08,20.82
order_017070,1,prod_00354,seller_0040,236.46,46.8
order_017070,2,prod_00621,seller_0003,53.74,30.38
order_017071,1,prod_03668,seller_0180,71.01,9.97
order_017072,1,prod_00095,seller_0016,38.33,53.04
order_017072,2,prod_00582,seller_0038,79.37,48.7
order_017073,1,prod_04781,seller_0039,70.09,27.48
order_017073,2,prod_02604,seller_0109,59.47,56.1
order_017074,1,prod_02229,seller_0027,73.22,30.0
order_017075,1,prod_03500,seller_0071,31.35,48.54
order_017076,1,prod_04867,seller_0042,60.42,46.16
order_017077,1,prod_02418,seller_0204,111.19,38.31
order_017077,2,prod_04180,seller_0000,30.12,35.17
order_017078,1,prod_04306,seller_0007,140.75,48.94
order_017079,1,prod_04787,seller_0011,505.94,50.38
order_017079,2,prod_01715,seller_0038,50.7,29.71
order_017079,3,prod_00146,seller_0033,52.93,52.37
order_017080,1,prod_04780,seller_0025,18.22,34.73
order_017080,2,prod_00149,seller_0068,17.15,49.05
order_017081,1,prod_00284,seller_0064,182.88,51.83
order_017081,2,prod_02745,seller_0008,51.44,30.54
order_017082,1,prod_01955,seller_0012,45.48,9.88
order_017083,1,prod_00489,seller_0004,78.0,58.84
order_017083,2,prod_03758,seller_0176,116.77,40.4
order_017084,1,prod_01685,seller_0025,30.19,54.39
order_017084,2,prod_02786,seller_0176,75.09,14.96
order_017085,1,prod_02872,seller_0043,36.78,19.14
order_017086,1,prod_04836,seller_0020,37.62,23.88
order_017086,2,prod_03366,seller_0031,40.24,49.5
order_017087,1,prod_03897,seller_0014,164.74,28.27
order_017088,1,prod_02102,seller_0005,28.94,32.81
order_017089,1,prod_04403,seller_0156,238.46,10.08
order_017089,2,prod_03473,seller_0028,79.4,15.92
order_017090,1,prod_02799,seller_0140,95.74,43.44
order_017090,2,prod_00473,seller_0037,465.73,41.54
order_017090,3,prod_04021,seller_0099,48.8,40.19
order_017091,1,prod_03985,seller_0148,34.44,30.25
order_017092,1,prod_03509,seller_0122,41.69,44.42
order_017093,1,prod_02131,seller_0017,9.9,25.62
order_017093,2,prod_04554,seller_0020,163.38,10.72
order_017094,1,prod_01976,seller_0013,90.94,28.62
order_017095,1,prod_00039,seller_0018,18.96,20.17
order_017096,1,prod_00223,seller_0015,240.9,40.77
order_017096,2,prod_04002,seller_0080,43.64,13.91
order_017096,3,prod_03344,seller_0039,299.31,19.38
order_017097,1,prod_04394,seller_0015,25.06,24.08
order_017097,2,prod_02062,seller_0014,193.3,42.97
order_017098,1,prod_00791,seller_0208,108.46,51.98
order_017099,1,prod_03328,seller_0042,129.86,62.15
order_017100,1,prod_00424,seller_0209,98.89,14.93
order_017101,1,prod_01975,seller_0012,58.39,55.58
order_017102,1,prod_04673,seller_0212,53.14,36.9
order_017103,1,prod_01062,seller_0007,21.65,12.55
order_017103,2,prod_03772,seller_0009,46.43,54.17
order_017104,1,prod_02319,seller_0041,74.81,11.53
order_017105,1,prod_00595,seller_0015,59.61,19.29
order_017105,2,prod_04677,seller_0006,343.35,47.77
order_017106,1,prod_00146,seller_0063,53.25,48.22
order_017106,2,prod_02857,seller_0032,12.22,54.16
order_017107,1,prod_00202,seller_0042,35.53,64.94
order_017108,1,prod_04254,seller_0035,212.13,35.83
order_017109,1,prod_00721,seller_0025,35.96,58.18
order_017109,2,prod_02476,seller_0028,235.86,16.37
order_017110,1,prod_00233,seller_0127,15.89,36.66
order_017111,1,prod_02814,seller_0036,149.81,16.2
order_017112,1,prod_04628,seller_0001,220.83,15.33
order_017113,1,prod_01560,seller_0060,22.73,13.2
order_017114,1,prod_01184,seller_0141,30.82,28.82
order_017115,1,prod_02100,seller_0009,57.2,62.32
order_017116,1,prod_00507,seller_0016,93.59,64.35
order_017117,1,prod_02327,seller_0017,13.72,20.95
order_017118,1,prod_01754,seller_0016,54.83,39.07
order_017119,1,prod_02747,seller_0022,35.46,30.1
order_017120,1,prod_01395,seller_0018,102.23,32.68
order_017121,1,prod_01511,seller_0032,85.6,34.49
order_017122,1,prod_03489,seller_0031,12.41,46.08
order_017123,1,prod_04918,seller_0002,34.47,21.34
order_017123,2,prod_02953,seller_0219,183.06,19.61
order_017124,1,prod_04985,seller_0002,58.9,17.83
order_017124,2,prod_04824,seller_0015,20.25,29.42
order_017125,1,prod_01912,seller_0028,66.5,31.35
order_017126,1,prod_03134,seller_0033,105.6,41.15
order_017127,1,prod_03257,seller_0034,84.89,21.65
order_017127,2,prod_04814,seller_0035,89.52,24.25
order_017127,3,prod_02294,seller_0120,80.61,44.72
order_017128,1,prod_03982,seller_0038,26.53,59.78
order_017128,2,prod_04760,seller_0039,19.13,34.06
order_017129,1,prod_03436,seller_0003,112.62,56.48
order_017130,1,prod_00550,seller_0041,72.29,43.44
order_017130,2,prod_03278,seller_0026,30.47,26.87
order_017131,1,prod_02235,seller_0012,86.91,45.93
order_017131,2,prod_03299,seller_0015,19.49,21.74
order_017131,3,prod_01366,seller_0027,40.77,23.9
order_017132,1,prod_04779,seller_0038,113.8,52.54
order_017133,1,prod_03992,seller_0027,71.45,61.29
order_017134,1,prod_03580,seller_0012,31.04,54.04
order_017135,1,prod_03026,seller_0051,30.85,62.92
order_017136,1,prod_00603,seller_0030,18.99,10.6
order_017137,1,prod_00425,seller_0038,197.91,53.15
order_017138,1,prod_01941,seller_0006,90.33,41.6
order_017139,1,prod_04753,seller_0159,19.58,34.02
order_017140,1,prod_00087,seller_0049,38.06,28.13
order_017141,1,prod_00721,seller_0038,22.8,40.26
order_017142,1,prod_04111,seller_0038,10.28,26.56
order_017143,1,prod_01415,seller_0031,46.58,40.93
order_017144,1,prod_00623,seller_0035,85.61,35.25
order_017145,1,prod_02753,seller_0022,53.96,8.39
order_017145,2,prod_04485,seller_0164,44.81,30.04
order_017146,1,prod_01656,seller_0039,35.67,57.89
order_017147,1,prod_03938,seller_0024,55.4,17.15
order_017148,1,prod_00561,seller_0169,183.52,49.36
order_017149,1,prod_02247,seller_0139,37.46,41.46
order_017149,2,prod_02496,seller_0009,39.92,28.5
order_017150,1,prod_04305,seller_0001,61.72,40.25
order_017151,1,prod_01986,seller_0028,37.44,13.63
order_017152,1,prod_00006,seller_0029,101.08,54.27
order_017153,1,prod_03930,seller_0032,29.75,31.31
order_017154,1,prod_00085,seller_0010,115.53,12.47
order_017154,2,prod_03981,seller_0008,124.22,62.68
order_017155,1,prod_04263,seller_0006,594.62,25.91
order_017156,1,prod_03862,seller_0039,61.14,30.27
order_017157,1,prod_01890,seller_0017,12.1,52.46
order_017158,1,prod_00959,seller_0030,287.55,46.78
order_017158,2,prod_00012,seller_0005,13.7,33.58
order_017159,1,prod_03990,seller_0148,26.76,8.04
order_017160,1,prod_04273,seller_0006,358.05,24.83
order_017161,1,prod_03672,seller_0190,47.42,60.51
order_017162,1,prod_00614,seller_0008,37.2,45.88
order_017163,1,prod_04680,seller_0076,44.54,57.99
order_017164,1,prod_00314,seller_0030,49.89,60.13
order_017165,1,prod_00619,seller_0033,27.76,58.48
order_017166,1,prod_01346,seller_0015,24.8,48.79
order_017166,2,prod_00072,seller_0023,20.21,55.14
order_017167,1,prod_01542,seller_0038,9.9,42.29
order_017168,1,prod_04749,seller_0035,76.23,14.0
order_017169,1,prod_02232,seller_0002,50.29,51.25
order_017170,1,prod_03162,seller_0009,48.77,34.59
order_017171,1,prod_04276,seller_0174,211.74,46.28
order_017171,2,prod_02733,seller_0037,70.64,9.08
order_017172,1,prod_02806,seller_0032,28.49,18.06
order_017173,1,prod_02947,seller_0025,55.52,63.08
order_017174,1,prod_01384,seller_0009,91.87,49.89
order_017175,1,prod_04055,seller_0099,118.75,35.17
order_017176,1,prod_03872,seller_0039,60.77,33.69
order_017177,1,prod_03195,seller_0022,18.5,42.52
order_017177,2,prod_01443,seller_0010,455.97,63.34
