customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
csess_0005874,cust_004953,62147,Santa Maria,RS
csess_0005875,cust_004954,24082,Campos dos Goytacazes,RJ
csess_0005876,cust_004955,83311,Caruaru,PE
csess_0005877,cust_004956,26175,Niterói,RJ
csess_0005878,cust_004957,24133,Vitória da Conquista,BA
csess_0005879,cust_004958,72877,Santos,SP
csess_0005880,cust_004959,32427,Olinda,PE
csess_0005881,cust_004959,67832,Olinda,PE
csess_0005882,cust_004960,24837,Juiz de Fora,MG
csess_0005883,cust_004961,20546,Ribeirão Preto,SP
csess_0005884,cust_004962,20748,Ribeirão Preto,SP
csess_0005885,cust_004963,77089,Jaboatão dos Guararapes,PE
csess_0005886,cust_004964,70029,Betim,MG
csess_0005887,cust_004965,35241,São Bernardo do Campo,SP
csess_0005888,cust_004966,71445,Interior City A,DF
csess_0005889,cust_004966,12469,Interior City A,DF
csess_0005890,cust_004966,59067,Interior City A,DF
csess_0005891,cust_004967,11474,Ponta Grossa,PR
csess_0005892,cust_004968,58554,Capital,MT
csess_0005893,cust_004968,41109,Capital,MT
csess_0005894,cust_004968,32861,Capital,MT
csess_0005895,cust_004969,43105,Campos dos Goytacazes,RJ
csess_0005896,cust_004969,67612,Campos dos Goytacazes,RJ
csess_0005897,cust_004969,81500,Campos dos Goytacazes,RJ
csess_0005898,cust_004970,45596,Petrópolis,RJ
csess_0005899,cust_004970,82008,Petrópolis,RJ
csess_0005900,cust_004970,95893,Petrópolis,RJ
csess_0005901,cust_004971,98581,Capital,AM
csess_0005902,cust_004972,82100,Uberlândia,MG
csess_0005903,cust_004972,11336,Uberlândia,MG
csess_0005904,cust_004973,53316,Londrina,PR
csess_0005905,cust_004974,57917,Ribeirão Preto,SP
csess_0005906,cust_004975,90717,Petrópolis,RJ
csess_0005907,cust_004976,44435,Santos,SP
csess_0005908,cust_004976,76748,Santos,SP
csess_0005909,cust_004977,12768,Guarulhos,SP
csess_0005910,cust_004978,74077,Ribeirão Preto,SP
csess_0005911,cust_004979,37634,Campinas,SP
csess_0005912,cust_004980,64928,Interior City A,MS
csess_0005913,cust_004981,59596,Guarulhos,SP
csess_0005914,cust_004982,85125,Santa Maria,RS
csess_0005915,cust_004982,63533,Santa Maria,RS
csess_0005916,cust_004983,46444,Florianópolis,SC
csess_0005917,cust_004984,94230,Contagem,MG
csess_0005918,cust_004984,82621,Contagem,MG
csess_0005919,cust_004985,28211,São Bernardo do Campo,SP
csess_0005920,cust_004986,32669,Cascavel,PR
csess_0005921,cust_004986,95139,Cascavel,PR
csess_0005922,cust_004986,64711,Cascavel,PR
csess_0005923,cust_004987,98691,Feira de Santana,BA
csess_0005924,cust_004988,80047,Curitiba,PR
csess_0005925,cust_004989,93992,Jaboatão dos Guararapes,PE
csess_0005926,cust_004990,98690,Interior City B,DF
csess_0005927,cust_004991,65480,Uberlândia,MG
csess_0005928,cust_004992,94250,Petrópolis,RJ
csess_0005929,cust_004993,43453,Salvador,BA
csess_0005930,cust_004994,43452,São Paulo,SP
csess_0005931,cust_004995,57769,Interior City B,GO
csess_0005932,cust_004996,18532,Guarulhos,SP
csess_0005933,cust_004997,22891,São Bernardo do Campo,SP
csess_0005934,cust_004998,73246,Santarém,PA
csess_0005935,cust_004999,43501,Camaçari,BA
csess_0005936,cust_005000,11496,Campos dos Goytacazes,RJ
csess_0005937,cust_005000,25154,Campos dos Goytacazes,RJ
csess_0005938,cust_005000,86682,Campos dos Goytacazes,RJ
csess_0005939,cust_005001,68475,Nova Iguaçu,RJ
csess_0005940,cust_005002,15450,Joinville,SC
csess_0005941,cust_005003,47403,Niterói,RJ
csess_0005942,cust_005004,93652,Capital,MA
csess_0005943,cust_005005,56791,Campinas,SP
csess_0005944,cust_005006,37289,Jaboatão dos Guararapes,PE
csess_0005945,cust_005007,65679,Joinville,SC
csess_0005946,cust_005008,33109,São Bernardo do Campo,SP
csess_0005947,cust_005008,53439,São Bernardo do Campo,SP
csess_0005948,cust_005009,34415,Nova Iguaçu,RJ
csess_0005949,cust_005010,93339,Santos,SP
csess_0005950,cust_005011,20181,Curitiba,PR
csess_0005951,cust_005012,80246,Betim,MG
csess_0005952,cust_005012,38395,Betim,MG
csess_0005953,cust_005013,89036,Salvador,BA
csess_0005954,cust_005014,44209,São Bernardo do Campo,SP
csess_0005955,cust_005015,45158,Ribeirão Preto,SP
csess_0005956,cust_005016,76920,Ribeirão Preto,SP
csess_0005957,cust_005017,28540,São Paulo,SP
csess_0005958,cust_005017,14396,São Paulo,SP
csess_0005959,cust_005018,11391,Juiz de Fora,MG
csess_0005960,cust_005019,66574,Florianópolis,SC
csess_0005961,cust_005020,26652,Canoas,RS
csess_0005962,cust_005021,95837,Campos dos Goytacazes,RJ
csess_0005963,cust_005022,19716,Interior City A,PI
csess_0005964,cust_005023,25568,Londrina,PR
csess_0005965,cust_005024,18669,Capital,ES
csess_0005966,cust_005025,79807,Juiz de Fora,MG
csess_0005967,cust_005026,59390,São Bernardo do Campo,SP
csess_0005968,cust_005027,90764,Santos,SP
csess_0005969,cust_005028,89792,Cascavel,PR
csess_0005970,cust_005029,33386,Campinas,SP
csess_0005971,cust_005030,34152,Santos,SP
csess_0005972,cust_005031,97803,Contagem,MG
csess_0005973,cust_005032,88315,Betim,MG
csess_0005974,cust_005033,24434,Feira de Santana,BA
csess_0005975,cust_005033,39000,Feira de Santana,BA
csess_0005976,cust_005034,37973,Ribeirão Preto,SP
csess_0005977,cust_005035,47861,Campos dos Goytacazes,RJ
csess_0005978,cust_005035,16438,Campos dos Goytacazes,RJ
csess_0005979,cust_005036,22729,Camaçari,BA
csess_0005980,cust_005036,36407,Camaçari,BA
csess_0005981,cust_005037,98094,Interior City B,DF
csess_0005982,cust_005038,52711,Londrina,PR
csess_0005983,cust_005039,97365,Interior City B,ES
csess_0005984,cust_005040,88191,Recife,PE
csess_0005985,cust_005041,96501,Betim,MG
csess_0005986,cust_005041,65850,Betim,MG
csess_0005987,cust_005042,91852,Santos,SP
csess_0005988,cust_005043,83895,Porto Alegre,RS
csess_0005989,cust_005044,24172,Camaçari,BA
csess_0005990,cust_005045,79078,Vitória da Conquista,BA
csess_0005991,cust_005045,25529,Vitória da Conquista,BA
csess_0005992,cust_005045,83590,Vitória da Conquista,BA
csess_0005993,cust_005046,50281,Betim,MG
csess_0005994,cust_005047,83805,Contagem,MG
csess_0005995,cust_005048,86626,Ribeirão Preto,SP
csess_0005996,cust_005049,76644,Belo Horizonte,MG
csess_0005997,cust_005050,68235,Guarulhos,SP
csess_0005998,cust_005051,96676,Caucaia,CE
csess_0005999,cust_005052,76760,São Paulo,SP
csess_0006000,cust_005053,22876,São Paulo,SP
csess_0006001,cust_005054,66680,Niterói,RJ
csess_0006002,cust_005055,25097,Caxias do Sul,RS
csess_0006003,cust_005056,84292,Rio de Janeiro,RJ
csess_0006004,cust_005057,12859,Ribeirão Preto,SP
csess_0006005,cust_005058,34877,Juiz de Fora,MG
csess_0006006,cust_005059,24628,Petrópolis,RJ
csess_0006007,cust_005060,88117,Capital,RN
csess_0006008,cust_005061,18300,Interior City A,ES
csess_0006009,cust_005062,12412,Belo Horizonte,MG
csess_0006010,cust_005063,89341,Guarulhos,SP
csess_0006011,cust_005064,13338,Ponta Grossa,PR
csess_0006012,cust_005065,69484,Guarulhos,SP
csess_0006013,cust_005066,15804,Campos dos Goytacazes,RJ
csess_0006014,cust_005067,63675,São Paulo,SP
csess_0006015,cust_005068,95733,Capital,ES
csess_0006016,cust_005068,22392,Capital,ES
csess_0006017,cust_005069,85984,Ribeirão Preto,SP
csess_0006018,cust_005070,30029,Juiz de Fora,MG
csess_0006019,cust_005071,75263,Cascavel,PR
csess_0006020,cust_005071,37097,Cascavel,PR
csess_0006021,cust_005072,72524,Betim,MG
csess_0006022,cust_005073,26395,Ribeirão Preto,SP
csess_0006023,cust_005073,32993,Ribeirão Preto,SP
csess_0006024,cust_005074,72088,Interior City B,DF
csess_0006025,cust_005075,70610,Juiz de Fora,MG
csess_0006026,cust_005076,95065,Salvador,BA
csess_0006027,cust_005077,27258,São Paulo,SP
csess_0006028,cust_005078,17303,Contagem,MG
csess_0006029,cust_005079,80186,Nova Iguaçu,RJ
csess_0006030,cust_005080,22177,Guarulhos,SP
csess_0006031,cust_005081,23747,Santos,SP
csess_0006032,cust_005081,98717,Santos,SP
csess_0006033,cust_005082,31823,Florianópolis,SC
csess_0006034,cust_005083,89718,Campinas,SP
csess_0006035,cust_005084,88812,Guarulhos,SP
csess_0006036,cust_005085,85307,Uberlândia,MG
csess_0006037,cust_005086,21963,Jaboatão dos Guararapes,PE
csess_0006038,cust_005087,34928,São Bernardo do Campo,SP
csess_0006039,cust_005088,90385,Belo Horizonte,MG
csess_0006040,cust_005089,79023,Ribeirão Preto,SP
csess_0006041,cust_005090,20038,São Bernardo do Campo,SP
csess_0006042,cust_005090,77926,São Bernardo do Campo,SP
csess_0006043,cust_005091,13438,Ribeirão Preto,SP
csess_0006044,cust_005092,45151,Blumenau,SC
csess_0006045,cust_005093,46135,Santos,SP
csess_0006046,cust_005094,16167,Guarulhos,SP
csess_0006047,cust_005095,23172,Rio de Janeiro,RJ
csess_0006048,cust_005096,61303,Blumenau,SC
csess_0006049,cust_005097,92493,Campinas,SP
csess_0006050,cust_005097,40360,Campinas,SP
csess_0006051,cust_005098,76310,Petrópolis,RJ
csess_0006052,cust_005099,70709,São Paulo,SP
csess_0006053,cust_005100,75478,Rio de Janeiro,RJ
csess_0006054,cust_005101,98950,Uberlândia,MG
csess_0006055,cust_005102,96258,Uberlândia,MG
csess_0006056,cust_005103,57445,Ribeirão Preto,SP
csess_0006057,cust_005104,99941,Guarulhos,SP
csess_0006058,cust_005105,46698,Santos,SP
csess_0006059,cust_005106,37256,Campos dos Goytacazes,RJ
csess_0006060,cust_005107,96880,Santos,SP
csess_0006061,cust_005108,44207,Recife,PE
csess_0006062,cust_005109,84441,Interior City A,DF
csess_0006063,cust_005110,35151,Interior City A,DF
csess_0006064,cust_005111,98259,Interior City B,MA
csess_0006065,cust_005112,64236,Feira de Santana,BA
csess_0006066,cust_005113,48278,Londrina,PR
csess_0006067,cust_005114,86709,São Paulo,SP
csess_0006068,cust_005115,59221,Salvador,BA
csess_0006069,cust_005115,88666,Salvador,BA
csess_0006070,cust_005116,57350,Petrópolis,RJ
csess_0006071,cust_005117,36952,Belo Horizonte,MG
csess_0006072,cust_005117,20937,Belo Horizonte,MG
csess_0006073,cust_005118,51702,Caruaru,PE
csess_0006074,cust_005119,49496,Santos,SP
csess_0006075,cust_005120,96070,Guarulhos,SP
csess_0006076,cust_005121,33794,Interior City A,ES
csess_0006077,cust_005122,68720,Campinas,SP
csess_0006078,cust_005122,34985,Campinas,SP
csess_0006079,cust_005122,29391,Campinas,SP
csess_0006080,cust_005123,67295,Uberlândia,MG
csess_0006081,cust_005124,82406,Interior City B,PB
csess_0006082,cust_005125,97054,Salvador,BA
csess_0006083,cust_005126,31993,Betim,MG
csess_0006084,cust_005127,52639,Ribeirão Preto,SP
csess_0006085,cust_005128,39720,Petrópolis,RJ
csess_0006086,cust_005129,99698,Joinville,SC
csess_0006087,cust_005130,19906,Juiz de Fora,MG
csess_0006088,cust_005130,73820,Juiz de Fora,MG
csess_0006089,cust_005131,93117,Contagem,MG
csess_0006090,cust_005132,73238,Campinas,SP
csess_0006091,cust_005133,61489,Santos,SP
csess_0006092,cust_005134,91741,Interior City A,MT
csess_0006093,cust_005134,86944,Interior City A,MT
csess_0006094,cust_005134,13193,Interior City A,MT
csess_0006095,cust_005135,50986,Petrópolis,RJ
csess_0006096,cust_005136,70481,Feira de Santana,BA
csess_0006097,cust_005137,15220,São Paulo,SP
csess_0006098,cust_005137,29357,São Paulo,SP
csess_0006099,cust_005137,49299,São Paulo,SP
csess_0006100,cust_005138,29549,Porto Alegre,RS
csess_0006101,cust_005139,27474,Interior City B,RN
csess_0006102,cust_005140,67593,Betim,MG
csess_0006103,cust_005141,10141,Santos,SP
csess_0006104,cust_005141,92186,Santos,SP
csess_0006105,cust_005142,30694,Juiz de Fora,MG
csess_0006106,cust_005142,26863,Juiz de Fora,MG
csess_0006107,cust_005142,12690,Juiz de Fora,MG
csess_0006108,cust_005143,55056,Caruaru,PE
csess_0006109,cust_005144,70424,Nova Iguaçu,RJ
csess_0006110,cust_005145,31320,Interior City B,GO
csess_0006111,cust_005146,77963,Feira de Santana,BA
csess_0006112,cust_005147,35419,Interior City B,AM
csess_0006113,cust_005147,50832,Interior City B,AM
csess_0006114,cust_005148,45983,Feira de Santana,BA
csess_0006115,cust_005148,32365,Feira de Santana,BA
csess_0006116,cust_005149,13911,Campinas,SP
csess_0006117,cust_005150,95997,Guarulhos,SP
csess_0006118,cust_005151,10649,Santos,SP
csess_0006119,cust_005152,64688,Interior City B,AM
csess_0006120,cust_005153,36469,Jaboatão dos Guararapes,PE
csess_0006121,cust_005154,91039,Pelotas,RS
csess_0006122,cust_005155,53346,São Bernardo do Campo,SP
csess_0006123,cust_005156,97498,Santos,SP
csess_0006124,cust_005157,50884,Caruaru,PE
csess_0006125,cust_005158,27677,Rio de Janeiro,RJ
csess_0006126,cust_005158,70390,Rio de Janeiro,RJ
csess_0006127,cust_005159,95178,Santos,SP
csess_0006128,cust_005159,78249,Santos,SP
csess_0006129,cust_005160,72635,Salvador,BA
csess_0006130,cust_005161,84131,Campinas,SP
csess_0006131,cust_005162,89315,Guarulhos,SP
csess_0006132,cust_005163,73734,Niterói,RJ
csess_0006133,cust_005163,22164,Niterói,RJ
csess_0006134,cust_005163,63184,Niterói,RJ
csess_0006135,cust_005164,77082,Santos,SP
csess_0006136,cust_005165,45374,Interior City B,SE
csess_0006137,cust_005166,88709,São Bernardo do Campo,SP
csess_0006138,cust_005167,39580,Campinas,SP
csess_0006139,cust_005168,66792,Ribeirão Preto,SP
csess_0006140,cust_005169,33318,Recife,PE
csess_0006141,cust_005170,24627,Petrópolis,RJ
csess_0006142,cust_005171,81614,Contagem,MG
csess_0006143,cust_005171,46091,Contagem,MG
csess_0006144,cust_005172,83902,São Paulo,SP
csess_0006145,cust_005173,24444,Ribeirão Preto,SP
csess_0006146,cust_005174,49873,Niterói,RJ
csess_0006147,cust_005175,27747,Santarém,PA
csess_0006148,cust_005176,19229,Interior City A,GO
csess_0006149,cust_005177,91840,São Bernardo do Campo,SP
csess_0006150,cust_005178,99871,Uberlândia,MG
csess_0006151,cust_005179,77626,Interior City A,PB
csess_0006152,cust_005179,67804,Interior City A,PB
csess_0006153,cust_005180,58229,Campos dos Goytacazes,RJ
csess_0006154,cust_005181,42368,Santarém,PA
csess_0006155,cust_005182,20944,Campinas,SP
csess_0006156,cust_005183,41752,Interior City B,RN
csess_0006157,cust_005184,42916,Recife,PE
csess_0006158,cust_005184,30817,Recife,PE
csess_0006159,cust_005185,80634,Interior City B,AL
csess_0006160,cust_005186,11133,Pelotas,RS
csess_0006161,cust_005187,66707,Rio de Janeiro,RJ
csess_0006162,cust_005188,38670,Interior City A,RN
csess_0006163,cust_005189,65162,Santos,SP
csess_0006164,cust_005190,57724,Ribeirão Preto,SP
csess_0006165,cust_005191,62837,Maringá,PR
csess_0006166,cust_005191,45974,Maringá,PR
csess_0006167,cust_005192,11109,Jaboatão dos Guararapes,PE
csess_0006168,cust_005193,38755,Interior City A,ES
csess_0006169,cust_005194,34802,São Paulo,SP
csess_0006170,cust_005195,74771,Caucaia,CE
csess_0006171,cust_005195,53899,Caucaia,CE
csess_0006172,cust_005195,51972,Caucaia,CE
csess_0006173,cust_005196,78642,Londrina,PR
csess_0006174,cust_005197,46704,Guarulhos,SP
csess_0006175,cust_005198,85194,Petrópolis,RJ
csess_0006176,cust_005199,91876,Santos,SP
csess_0006177,cust_005199,83997,Santos,SP
csess_0006178,cust_005200,62958,São Paulo,SP
csess_0006179,cust_005201,98469,Interior City B,MS
csess_0006180,cust_005202,52491,Vitória da Conquista,BA
csess_0006181,cust_005203,18495,Ponta Grossa,PR
csess_0006182,cust_005203,75181,Ponta Grossa,PR
csess_0006183,cust_005204,58112,Interior City A,MS
csess_0006184,cust_005205,23097,Niterói,RJ
csess_0006185,cust_005205,31532,Niterói,RJ
csess_0006186,cust_005206,41110,Maracanaú,CE
csess_0006187,cust_005207,58543,Rio de Janeiro,RJ
csess_0006188,cust_005208,61084,Capital,MA
csess_0006189,cust_005209,50702,São Bernardo do Campo,SP
csess_0006190,cust_005210,72348,Interior City A,AL
csess_0006191,cust_005211,34717,São Paulo,SP
csess_0006192,cust_005212,65941,São Paulo,SP
csess_0006193,cust_005213,92867,Olinda,PE
csess_0006194,cust_005214,71295,Niterói,RJ
csess_0006195,cust_005215,53252,Camaçari,BA
csess_0006196,cust_005216,59917,Niterói,RJ
csess_0006197,cust_005216,31399,Niterói,RJ
csess_0006198,cust_005217,12496,Maringá,PR
csess_0006199,cust_005218,40985,Guarulhos,SP
csess_0006200,cust_005219,95482,Ribeirão Preto,SP
csess_0006201,cust_005220,31434,Santos,SP
csess_0006202,cust_005221,48178,Rio de Janeiro,RJ
csess_0006203,cust_005222,43310,Guarulhos,SP
csess_0006204,cust_005222,86407,Guarulhos,SP
csess_0006205,cust_005222,23390,Guarulhos,SP
csess_0006206,cust_005223,86682,Campos dos Goytacazes,RJ
csess_0006207,cust_005224,58577,Niterói,RJ
csess_0006208,cust_005225,99643,Guarulhos,SP
csess_0006209,cust_005226,61933,Betim,MG
csess_0006210,cust_005227,25479,Capital,GO
csess_0006211,cust_005228,86719,São Bernardo do Campo,SP
csess_0006212,cust_005229,94532,Feira de Santana,BA
csess_0006213,cust_005230,38224,Pelotas,RS
csess_0006214,cust_005231,60351,Campos dos Goytacazes,RJ
csess_0006215,cust_005232,85845,Londrina,PR
csess_0006216,cust_005233,26173,Petrópolis,RJ
csess_0006217,cust_005234,86408,Uberlândia,MG
csess_0006218,cust_005235,49800,Guarulhos,SP
csess_0006219,cust_005236,37424,Pelotas,RS
csess_0006220,cust_005237,32707,Santa Maria,RS
csess_0006221,cust_005238,80224,São Paulo,SP
csess_0006222,cust_005238,22854,São Paulo,SP
csess_0006223,cust_005239,13681,Petrópolis,RJ
csess_0006224,cust_005240,31613,Interior City A,MS
csess_0006225,cust_005241,29879,Rio de Janeiro,RJ
csess_0006226,cust_005242,16078,Contagem,MG
csess_0006227,cust_005243,55461,Interior City A,PB
csess_0006228,cust_005244,62314,Cascavel,PR
csess_0006229,cust_005245,37941,Uberlândia,MG
csess_0006230,cust_005246,11416,Maracanaú,CE
csess_0006231,cust_005247,95028,Interior City A,MA
csess_0006232,cust_005247,35425,Interior City A,MA
csess_0006233,cust_005247,18507,Interior City A,MA
csess_0006234,cust_005248,70587,Rio de Janeiro,RJ
csess_0006235,cust_005249,23573,Niterói,RJ
csess_0006236,cust_005250,68851,Petrópolis,RJ
csess_0006237,cust_005251,38698,Interior City B,DF
csess_0006238,cust_005252,52478,Canoas,RS
csess_0006239,cust_005253,71494,Campinas,SP
csess_0006240,cust_005254,28318,Interior City A,MA
csess_0006241,cust_005255,48719,Rio de Janeiro,RJ
csess_0006242,cust_005255,79880,Rio de Janeiro,RJ
csess_0006243,cust_005255,85529,Rio de Janeiro,RJ
csess_0006244,cust_005256,49102,Santos,SP
csess_0006245,cust_005257,29006,Betim,MG
csess_0006246,cust_005257,19048,Betim,MG
csess_0006247,cust_005258,31949,Niterói,RJ
csess_0006248,cust_005259,85604,Capital,GO
csess_0006249,cust_005260,27909,Ribeirão Preto,SP
csess_0006250,cust_005261,41335,Ananindeua,PA
csess_0006251,cust_005262,44184,Contagem,MG
csess_0006252,cust_005263,70823,São Bernardo do Campo,SP
csess_0006253,cust_005264,71215,Interior City B,DF
csess_0006254,cust_005265,77330,Belo Horizonte,MG
csess_0006255,cust_005266,37641,Campinas,SP
csess_0006256,cust_005267,78256,Campos dos Goytacazes,RJ
csess_0006257,cust_005268,16826,Joinville,SC
csess_0006258,cust_005269,49563,Santos,SP
csess_0006259,cust_005270,62828,Campinas,SP
csess_0006260,cust_005271,16369,São Bernardo do Campo,SP
csess_0006261,cust_005272,51312,São Bernardo do Campo,SP
csess_0006262,cust_005273,15826,Juazeiro do Norte,CE
csess_0006263,cust_005274,12192,Nova Iguaçu,RJ
csess_0006264,cust_005275,29920,São Bernardo do Campo,SP
csess_0006265,cust_005276,33683,Santos,SP
csess_0006266,cust_005277,35692,São Bernardo do Campo,SP
csess_0006267,cust_005278,99791,Capital,RN
csess_0006268,cust_005279,92453,Rio de Janeiro,RJ
csess_0006269,cust_005280,19409,Interior City B,SE
csess_0006270,cust_005281,91065,Uberlândia,MG
csess_0006271,cust_005282,24795,Santos,SP
csess_0006272,cust_005283,86716,Interior City A,GO
csess_0006273,cust_005283,69572,Interior City A,GO
csess_0006274,cust_005284,31735,Petrópolis,RJ
csess_0006275,cust_005285,93899,Cascavel,PR
csess_0006276,cust_005286,93996,Interior City B,SE
csess_0006277,cust_005287,54036,Guarulhos,SP
csess_0006278,cust_005288,85672,São Bernardo do Campo,SP
csess_0006279,cust_005289,63387,Londrina,PR
csess_0006280,cust_005290,86827,São Bernardo do Campo,SP
csess_0006281,cust_005291,88085,Ribeirão Preto,SP
csess_0006282,cust_005292,22021,São Paulo,SP
csess_0006283,cust_005292,79650,São Paulo,SP
csess_0006284,cust_005293,78120,Campinas,SP
csess_0006285,cust_005294,19740,Jaboatão dos Guararapes,PE
csess_0006286,cust_005295,95579,São Paulo,SP
csess_0006287,cust_005296,65554,Petrópolis,RJ
csess_0006288,cust_005296,23319,Petrópolis,RJ
csess_0006289,cust_005297,96391,Feira de Santana,BA
csess_0006290,cust_005298,15242,Petrópolis,RJ
csess_0006291,cust_005299,56169,Santos,SP
csess_0006292,cust_005300,99543,Caucaia,CE
csess_0006293,cust_005301,73711,Ribeirão Preto,SP
csess_0006294,cust_005302,39407,Jaboatão dos Guararapes,PE
csess_0006295,cust_005303,63504,Capital,GO
csess_0006296,cust_005304,90386,Rio de Janeiro,RJ
csess_0006297,cust_005305,31312,Uberlândia,MG
csess_0006298,cust_005306,89630,Petrópolis,RJ
csess_0006299,cust_005307,22988,Rio de Janeiro,RJ
csess_0006300,cust_005308,88734,Capital,GO
csess_0006301,cust_005308,76234,Capital,GO
csess_0006302,cust_005309,75973,Interior City A,GO
csess_0006303,cust_005309,97739,Interior City A,GO
csess_0006304,cust_005310,25995,Campinas,SP
csess_0006305,cust_005311,19876,Camaçari,BA
csess_0006306,cust_005311,28537,Camaçari,BA
csess_0006307,cust_005311,88438,Camaçari,BA
csess_0006308,cust_005312,65160,Interior City A,ES
csess_0006309,cust_005313,98295,Interior City A,MT
csess_0006310,cust_005314,97056,Betim,MG
csess_0006311,cust_005315,15278,Campos dos Goytacazes,RJ
csess_0006312,cust_005316,43727,São Paulo,SP
csess_0006313,cust_005317,20031,Interior City B,MT
csess_0006314,cust_005318,72745,Guarulhos,SP
csess_0006315,cust_005319,96140,Belo Horizonte,MG
csess_0006316,cust_005320,96690,Campinas,SP
csess_0006317,cust_005320,84442,Campinas,SP
csess_0006318,cust_005321,89834,São Paulo,SP
csess_0006319,cust_005321,61866,São Paulo,SP
csess_0006320,cust_005322,76883,Rio de Janeiro,RJ
csess_0006321,cust_005323,80544,Capital,AP
csess_0006322,cust_005324,65237,São Bernardo do Campo,SP
csess_0006323,cust_005325,34553,Belo Horizonte,MG
csess_0006324,cust_005326,14868,Guarulhos,SP
csess_0006325,cust_005327,13960,São Bernardo do Campo,SP
csess_0006326,cust_005328,73953,Petrópolis,RJ
csess_0006327,cust_005329,19944,Belo Horizonte,MG
csess_0006328,cust_005330,78041,Ribeirão Preto,SP
csess_0006329,cust_005330,64248,Ribeirão Preto,SP
csess_0006330,cust_005331,33759,Campinas,SP
csess_0006331,cust_005332,28121,Campinas,SP
csess_0006332,cust_005333,55129,São Bernardo do Campo,SP
csess_0006333,cust_005334,94599,Interior City A,DF
csess_0006334,cust_005334,60189,Interior City A,DF
csess_0006335,cust_005335,41559,Interior City A,AL
csess_0006336,cust_005336,15760,São Bernardo do Campo,SP
csess_0006337,cust_005337,88617,Uberlândia,MG
csess_0006338,cust_005338,43126,Capital,PB
csess_0006339,cust_005339,40961,Santos,SP
csess_0006340,cust_005340,43844,Ananindeua,PA
csess_0006341,cust_005341,24088,Interior City A,AL
csess_0006342,cust_005342,17236,Guarulhos,SP
csess_0006343,cust_005343,64967,Ribeirão Preto,SP
csess_0006344,cust_005344,97684,Capital,MT
csess_0006345,cust_005345,61454,Betim,MG
csess_0006346,cust_005346,55060,Ribeirão Preto,SP
csess_0006347,cust_005347,52564,São Paulo,SP
csess_0006348,cust_005348,43843,Niterói,RJ
csess_0006349,cust_005349,30432,Porto Alegre,RS
csess_0006350,cust_005350,92248,Londrina,PR
csess_0006351,cust_005351,24433,Interior City B,AC
csess_0006352,cust_005352,37808,Guarulhos,SP
csess_0006353,cust_005353,46245,Contagem,MG
csess_0006354,cust_005354,92922,Juiz de Fora,MG
csess_0006355,cust_005355,72222,Niterói,RJ
csess_0006356,cust_005355,34902,Niterói,RJ
csess_0006357,cust_005355,24702,Niterói,RJ
csess_0006358,cust_005356,74211,São Paulo,SP
csess_0006359,cust_005357,54185,Interior City B,MS
csess_0006360,cust_005358,55707,Chapecó,SC
csess_0006361,cust_005359,94300,Betim,MG
csess_0006362,cust_005360,84222,Feira de Santana,BA
csess_0006363,cust_005361,12416,São Bernardo do Campo,SP
csess_0006364,cust_005362,42671,Juiz de Fora,MG
csess_0006365,cust_005363,77678,Santa Maria,RS
csess_0006366,cust_005364,95308,Uberlândia,MG
csess_0006367,cust_005365,10207,Capital,RO
csess_0006368,cust_005366,86382,Salvador,BA
csess_0006369,cust_005367,60790,Petrópolis,RJ
csess_0006370,cust_005368,31511,Olinda,PE
csess_0006371,cust_005369,34711,São Paulo,SP
csess_0006372,cust_005369,58014,São Paulo,SP
csess_0006373,cust_005370,35746,Campos dos Goytacazes,RJ
csess_0006374,cust_005371,16024,Rio de Janeiro,RJ
csess_0006375,cust_005372,40392,Nova Iguaçu,RJ
csess_0006376,cust_005373,54531,Fortaleza,CE
csess_0006377,cust_005374,32759,Betim,MG
csess_0006378,cust_005375,71586,Juazeiro do Norte,CE
csess_0006379,cust_005376,55772,Belo Horizonte,MG
csess_0006380,cust_005377,20797,Niterói,RJ
csess_0006381,cust_005378,69727,Ananindeua,PA
csess_0006382,cust_005379,59269,São Paulo,SP
csess_0006383,cust_005380,52500,São Bernardo do Campo,SP
csess_0006384,cust_005381,29986,Belo Horizonte,MG
csess_0006385,cust_005382,28320,Guarulhos,SP
csess_0006386,cust_005383,46951,Ribeirão Preto,SP
csess_0006387,cust_005384,50694,Camaçari,BA
csess_0006388,cust_005385,52612,Betim,MG
csess_0006389,cust_005386,63723,Campos dos Goytacazes,RJ
csess_0006390,cust_005387,48569,Capital,DF
csess_0006391,cust_005388,91557,Uberlândia,MG
csess_0006392,cust_005389,63542,Interior City B,MA
csess_0006393,cust_005390,31199,São Paulo,SP
csess_0006394,cust_005391,81036,Betim,MG
csess_0006395,cust_005392,39666,Capital,MA
csess_0006396,cust_005393,15402,Betim,MG
csess_0006397,cust_005394,98907,Ponta Grossa,PR
csess_0006398,cust_005395,47549,Campos dos Goytacazes,RJ
csess_0006399,cust_005395,25515,Campos dos Goytacazes,RJ
csess_0006400,cust_005396,93123,São Paulo,SP
csess_0006401,cust_005397,82593,Campos dos Goytacazes,RJ
csess_0006402,cust_005397,74598,Campos dos Goytacazes,RJ
csess_0006403,cust_005398,22099,Rio de Janeiro,RJ
csess_0006404,cust_005399,32097,Interior City A,MA
csess_0006405,cust_005399,80719,Interior City A,MA
csess_0006406,cust_005399,63366,Interior City A,MA
